pattern,rating,events,pattern_str
"-1.3810459,0.0,0.0,0.0,0.32214966,-1.2631192,-1.0953175,0.8736079,-0.7768948,0.47156447,-1.6250727,0.06274441,-1.3810459,0.8429717,0.15234627,0.240812,-1.947619,-0.018192561,-1.0326073,0.79711986,-0.01170659,-0.91523457,0.44117692,0.06274441,0.0,2.8294199,0.9353601,-1.9422452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.39501953125,"[61, 8, 16, 61, 13, 62]",a.x = e.x and  and b.x not = d.x and b.y not = d.y and  and c.x >  21508 and c.y >  88385 and  and d.y = e.y and d.z = e.z and e.x not > c.x and e.y not > c.y and e.z not > c.z and 
"-1.3810459,0.0,0.0,0.0,0.32214966,-1.2631192,-1.0953175,0.8736079,-0.7768948,0.47156447,-1.6250727,0.06274441,-1.3810459,0.8429717,0.15234627,0.240812,-1.947619,-0.018192561,-1.0326073,0.79711986,-0.01170659,-0.91523457,0.44117692,0.06274441,0.39853126,2.8294199,0.9353601,-1.9422452,0.0,-0.00036365993,-0.9437499,0.749229,0.0,0.0,0.0,0.0,0.0",6.12158203125,"[61, 8, 16, 61, 13, 62, 99]",a.x = e.x and  and b.x not = d.x and b.y not = d.y and  and c.x >  21508 and c.y >  88385 and  and d.y = e.y and d.z = e.z and e.x not > c.x and e.y not > c.y and e.z not > c.z and f.x not > d.x and f.y not > d.y and f.z not > d.z and 
"0.08652671,0.0,0.0,0.0,-0.55203336,1.441748,-0.018192561,0.749229,0.7274042,-1.5004125,-0.4193814,-1.9740636,0.5177432,2.8294199,2.6690779,-0.17500906,0.0,0.66496736,0.06274441,-1.6747459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.765625,"[53, 47, 74, 73]",b.x = c.x and b.y = c.y and  and c.x not > b.x and c.z not > b.z and 
"0.08652671,0.0,0.0,0.0,-0.55203336,1.441748,-0.018192561,0.749229,0.7274042,-1.5004125,-0.4193814,-1.9740636,0.5177432,2.8294199,2.6690779,-0.17500906,0.39853126,0.66496736,0.06274441,-1.6747459,0.39853126,0.6250638,1.6686074,-1.4395511,0.32214966,0.66496736,-1.9740636,-1.4395511,0.0,-0.00036365993,-0.113946095,0.29748788,0.0,0.0,0.0,0.0,0.0",7.52734375,"[53, 47, 74, 73, 99, 99, 8]",b.x = c.x and b.y = c.y and  and c.x not > b.x and c.z not > b.z and e.x = f.x and e.y = f.y and e.z = f.z and 
"0.49949974,0.0,0.0,0.0,0.32214966,-2.0403368,-0.33068386,-0.9485791,0.34759963,-1.5004125,-2.0403368,0.749229,0.32214966,-1.9422452,-0.3515844,-0.33068386,0.0,1.292168,1.9118863,-1.2631192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.96875,"[65, 8, 75, 8]",a.x > c.x and  and b.x not = d.x and b.y not = d.y and b.z not = d.z and c.x = b.x and c.y = b.y and  and 
"0.49949974,0.0,0.0,0.0,0.32214966,-2.0403368,-0.33068386,-0.9485791,0.34759963,-1.5004125,-2.0403368,0.749229,0.32214966,-1.9422452,-0.3515844,-0.33068386,-0.01170659,1.292168,1.9118863,-1.2631192,1.4578367,0.43333918,2.1305988,0.8736079,0.5248462,-0.14927037,-0.105764985,0.6250638,0.0,0.66496736,-0.91523457,-1.0121481,0.0,0.0,0.0,0.0,0.0",2.8212890625,"[65, 8, 75, 8, 62, 88, 105]",a.x > c.x and  and b.x not = d.x and b.y not = d.y and b.z not = d.z and c.x = b.x and c.y = b.y and  and e.x not > d.x and e.y not > d.y and e.z not > d.z and f.x not < b.x and f.y not < b.y and f.z not < b.z and 
"0.34759963,0.0,0.0,0.0,0.5177432,-0.635928,0.9051165,-0.14927037,0.0,1.1903583,-1.2791126,0.6250638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.25,"[75, 73]",a.x = b.x and a.y = b.y and a.z = b.z and 
"0.34759963,0.0,0.0,0.0,0.5177432,-0.635928,0.9051165,-0.14927037,-0.23556541,1.1903583,-1.2791126,0.6250638,0.0,-2.0403368,0.6250638,0.53171515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.8125,"[75, 73, 10]",a.x = b.x and a.y = b.y and a.z = b.z and 
"0.34759963,0.0,0.0,0.0,0.5177432,-0.635928,0.9051165,-0.14927037,-0.23556541,1.1903583,-1.2791126,0.6250638,0.39853126,-2.0403368,0.6250638,0.53171515,1.4578367,0.8735721,-0.4040296,-0.18037358,-0.55203336,1.441748,0.66496736,-1.6250727,-0.8284663,1.1901459,0.37290582,1.5400741,-1.1148477,-0.18902436,0.8736079,2.8294199,0.0,0.9072777,0.94722736,0.94722736,0.0",5.4658203125,"[75, 73, 10, 99, 88, 47, 44, 64]",a.x = b.x and a.y = b.y and a.z = b.z and b.x = h.x and b.y = h.y and b.z = h.z and c.x not > e.x and c.y not > e.y and c.z not > e.z and d.y = f.y and d.z = f.z and e.x not < b.x and e.z not < b.z and f.x = c.x and f.z = c.z and g.x < d.x and g.y < d.y and g.z < d.z and 
"-0.76776975,0.0,0.0,0.0,0.0,0.44782278,-0.25917888,1.0574329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.0210385865687568,[52],
"-0.76776975,0.0,0.0,0.0,-0.5171304,0.44782278,-0.25917888,1.0574329,-0.01170659,0.94722736,-0.17500906,0.9051165,-0.23556541,0.53171515,-1.6250727,-1.9822359,-0.37868884,-2.0403368,-0.105764985,2.1305988,-0.402053,-2.27656,-1.6747459,0.5237459,0.0,1.1901459,-1.904546,-0.37209645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.61328125,"[52, 68, 62, 10, 28, 63]",a.x not < d.x and a.y not < d.y and a.z not < d.z and b.x > e.x and b.y > e.y and b.z > e.z and c.y not > d.y and c.z not > d.z and d.x not > e.x and d.y not > e.y and d.z not > e.z and e.x < f.x and e.y < f.y and  and 
"0.34759963,0.0,0.0,0.0,0.7274042,0.9353601,-0.12653075,-1.0326073,-0.1709293,-0.3550442,0.65110385,-1.1275393,0.32214966,0.9353601,-0.14927037,-2.27656,-1.4890969,-0.17500906,1.2087597,-0.4193814,1.5570691,-0.4193814,-0.75993305,-1.1509854,-0.23556541,1.9118863,0.79711986,-0.3515844,0.0,0.43333918,0.79711986,2.6690779,0.0,0.0,0.0,0.0,0.0",3.453125,"[75, 74, 4, 8, 67, 54, 10]",a.y = b.y and a.z = b.z and c.x not < e.x and c.y not < e.y and c.z not < e.z and e.x > b.x and e.y > b.y and e.z > b.z and f.x = g.x and f.y = g.y and  and 
"-1.1571126,0.0,0.0,0.0,-0.37868884,2.1305988,0.11870246,0.44782278,0.34759963,0.25830948,0.37290582,-1.2791126,0.0,-0.25917888,0.25830948,0.15423249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.01171875,"[24, 28, 75]",
"0.76913714,0.0,0.0,0.0,0.0,1.292168,0.7756002,0.15423249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.8933151138059441,[66],
"0.76913714,0.0,0.0,0.0,-1.4890969,1.292168,0.7756002,0.15423249,-0.1709293,0.7202119,0.749229,0.8736079,0.08652671,-1.8522046,-1.4524277,0.6250638,-1.1571126,1.2186967,0.9353601,2.6690779,0.82868564,1.1903583,-0.98024446,0.53171515,0.0,0.47156447,2.1305988,0.077948466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.640625,"[66, 67, 4, 53, 24, 38]",a.z < b.z and c.x not < e.x and c.y not < e.y and c.z not < e.z and d.x not > a.x and d.y not > a.y and d.z not > a.z and e.x not = a.x and e.y not = a.y and e.z not = a.z and 
"-0.08637425,0.0,0.0,0.0,0.0,-0.018192561,0.240812,0.63967603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.9022665072912426,[71],
"-0.23556541,0.0,0.0,0.0,0.0,0.79711986,0.34301406,-0.21411547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.2220508627065783,[10],
"-0.5179027,0.0,0.0,0.0,0.32214966,-1.0121481,-1.9308118,0.6250638,-0.23556541,1.2186967,-1.2135041,-1.4395511,-0.1709293,-0.14927037,-0.5797694,0.29748788,0.73016804,-0.14927037,0.34301406,-0.18902436,-1.3810459,2.6690779,1.441748,-1.0032946,0.0,-1.6747459,-0.33068386,-1.2631192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.4453125,"[49, 8, 10, 4, 98, 61]",a.x > f.x and a.y > f.y and a.z > f.z and b.y not = d.y and b.z not = d.z and c.x not > e.x and c.y not > e.y and c.z not > e.z and d.x not < e.x and  and e.x > a.x and e.y > a.y and e.z > a.z and 
"-0.23556541,0.0,0.0,0.0,-0.1709293,0.6250638,-1.6747459,-1.4395511,-0.23556541,-1.5004125,1.441748,-1.0953175,-1.3810459,0.79711986,-1.0953175,-1.6747459,0.0,0.749229,-1.0121481,-1.2791126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.28125,"[10, 4, 10, 61]",
"-0.23556541,0.0,0.0,0.0,-0.1709293,0.6250638,-1.6747459,-1.4395511,-0.23556541,-1.5004125,1.441748,-1.0953175,-1.3810459,0.79711986,-1.0953175,-1.6747459,-0.23556541,0.749229,-1.0121481,-1.2791126,0.32214966,0.25830948,0.34301406,0.9051165,-0.76776975,-1.9740636,-0.98024446,0.7202119,0.0,-1.5004125,0.749229,-0.113946095,0.0,0.0,0.0,0.0,0.0",0,"[10, 4, 10, 61, 10, 8, 52]",a.x not > e.x and a.y not > e.y and a.z not > e.z and b.x not < e.x and b.y not < e.y and b.z not < e.z and c.x not > e.x and c.y not > e.y and  and d.x = e.x and d.y = e.y and  and f.y not = d.y and f.z not = d.z and 
"1.4578367,0.0,0.0,0.0,0.5248462,-0.18902436,-0.071509734,0.11870246,1.5570691,-1.1275393,-1.2631192,0.7202119,-0.76776975,0.79711986,-1.2791126,-2.27656,0.32214966,1.2087597,0.9353601,1.1901459,-0.76776975,0.033364505,-0.12653075,2.1305988,-0.37868884,-2.0403368,2.6690779,-0.9437499,0.0,-1.2791126,0.033364505,-0.37209645,0.0,0.0,0.0,0.0,0.0",4.53125,"[88, 105, 54, 52, 8, 52, 28]",a.x not < b.x and a.y not < b.y and a.z not < b.z and c.y = g.y and  and e.y not = d.y and  and f.x not < d.x and f.z not < d.z and 
"-0.23556541,0.0,0.0,0.0,0.0,-2.227426,0.65239567,1.1903583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.9519177451336115,[10],
"-0.5171304,0.0,0.0,0.0,1.5570691,-0.113946095,-0.18902436,2.8294199,0.31341043,0.70840704,0.37290582,1.5400741,0.0,-0.98024446,-0.113946095,0.44117692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.45703125,"[68, 54, 59]",
"-0.23556541,0.0,0.0,0.0,0.76913714,-0.21411547,-0.635928,-0.45599565,-0.54861903,0.5237459,-0.025865363,0.44782278,-0.23556541,-0.3550442,0.53171515,-1.4395511,-1.6013154,0.9268515,-1.0953175,-1.2791126,0.0,0.15423249,-0.91523457,-1.8522046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.44189453125,"[10, 66, 14, 10, 23]",a.x not > e.x and a.y not > e.y and  and c.x =  11498 and c.z =  3167 and d.x not > e.x and d.y not > e.y and d.z not > e.z and 
"-0.23556541,0.0,0.0,0.0,0.76913714,-0.21411547,-0.635928,-0.45599565,-0.54861903,0.5237459,-0.025865363,0.44782278,-0.23556541,-0.3550442,0.53171515,-1.4395511,-1.6013154,0.9268515,-1.0953175,-1.2791126,-0.06829895,0.15423249,-0.91523457,-1.8522046,0.0,-1.0953175,-0.18037358,-1.2791126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.94189453125,"[10, 66, 14, 10, 23, 106]",a.x not > e.x and a.y not > e.y and  and c.x =  11498 and c.z =  3167 and d.x not > e.x and d.y not > e.y and d.z not > e.z and e.x not < a.x and e.y not < a.y and e.z not < a.z and 
"-0.1709293,0.0,0.0,0.0,0.34759963,0.5237459,-1.2791126,-0.105764985,0.32214966,-0.18902436,0.70840704,1.0574329,-0.73703307,0.94722736,0.9051165,-1.8522046,0.5177432,0.7202119,1.6686074,2.1305988,0.0,-0.14927037,1.2186967,-0.18037358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.921875,"[4, 75, 8, 57, 73]",a.x not < e.x and a.y not < e.y and a.z not < e.z and c.x not = d.x and c.y not = d.y and c.z not = d.z and d.x not = c.x and d.y not = c.y and d.z not = c.z and 
"-0.1709293,0.0,0.0,0.0,0.34759963,0.5237459,-1.2791126,-0.105764985,0.32214966,-0.18902436,0.70840704,1.0574329,-0.73703307,0.94722736,0.9051165,-1.8522046,0.5177432,0.7202119,1.6686074,2.1305988,0.08652671,-0.14927037,1.2186967,-0.18037358,0.0,1.5400741,0.53171515,0.66496736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.2109375,"[4, 75, 8, 57, 73, 53]",a.x not < e.x and a.y not < e.y and a.z not < e.z and c.x not = d.x and c.y not = d.y and c.z not = d.z and d.x not = c.x and d.y not = c.y and d.z not = c.z and 
"-0.1709293,0.0,0.0,0.0,0.34759963,0.5237459,-1.2791126,-0.105764985,0.32214966,-0.18902436,0.70840704,1.0574329,-0.73703307,0.94722736,0.9051165,-1.8522046,0.5177432,0.7202119,1.6686074,2.1305988,0.08652671,-0.14927037,1.2186967,-0.18037358,-0.7768948,1.5400741,0.53171515,0.66496736,0.0,2.1305988,0.53171515,0.033364505,0.0,0.0,0.0,0.0,0.0",3.987060546875,"[4, 75, 8, 57, 73, 53, 16]",a.x not < e.x and a.y not < e.y and a.z not < e.z and c.x not = d.x and c.y not = d.y and c.z not = d.z and d.x not = c.x and d.y not = c.y and d.z not = c.z and f.x not > a.x and f.y not > a.y and f.z not > a.z and g.x >  7321 and g.y >  94382 and g.z >  9098
"0.5248462,0.0,0.0,0.0,0.32214966,-1.9822359,-1.9740636,0.43333918,-0.1709293,-2.27656,-1.2135041,-0.33068386,-0.402053,-0.45599565,-2.0403368,-2.27656,-0.23556541,-0.5797694,-1.0121481,0.67410165,1.0567229,-0.18037358,-0.18037358,-0.105764985,-1.3810459,-1.4395511,1.2186967,0.15423249,0.0,0.37290582,-0.113946095,-1.0953175,0.0,0.0,0.0,0.0,0.0",2.28125,"[105, 8, 4, 63, 10, 19, 61]",b.x not = d.x and b.y not = d.y and b.z not = d.z and c.x not < e.x and c.y not < e.y and c.z not < e.z and d.x not = b.x and d.y not = b.y and d.z not = b.z and f.x = a.x and f.y = a.y and f.z = a.z and 
"-0.54861903,0.0,0.0,0.0,-0.23556541,-1.2631192,-0.7183736,0.47156447,-0.1709293,-0.00036365993,1.1901459,-0.37209645,-0.1709293,-0.17500906,1.6686074,0.9268515,0.0,0.25830948,0.06274441,1.5400741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.5263671875,"[14, 10, 4, 4]",a.x =  38678 and a.y =  92357 and a.z =  11861 and 
"-0.54861903,0.0,0.0,0.0,-0.23556541,-1.2631192,-0.7183736,0.47156447,-0.1709293,-0.00036365993,1.1901459,-0.37209645,-0.1709293,-0.17500906,1.6686074,0.9268515,0.49949974,0.25830948,0.06274441,1.5400741,0.0,-0.00036365993,-0.26676828,1.2186967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0,"[14, 10, 4, 4, 65]",a.x =  38678 and a.y =  92357 and a.z =  11861 and b.x not > e.x and b.y not > e.y and b.z not > e.z and c.x not < e.x and c.y not < e.y and c.z not < e.z and d.y not < e.y and d.z not < e.z and 
"-1.2897754,0.0,0.0,0.0,-0.19249736,-0.3550442,0.9353601,-0.14927037,0.32214966,0.9072777,0.25830948,0.9051165,-1.1571126,-1.0121481,1.2087597,-1.9422452,0.82868564,-1.2631192,0.29748788,-1.6250727,-1.3810459,0.47156447,0.79711986,0.240812,0.34759963,0.7202119,2.1305988,0.8736079,0.0,0.9072777,-0.26676828,0.44782278,0.0,0.0,0.0,0.0,0.0",5.373779296875,"[40, 97, 8, 24, 38, 61, 75]",a.x < c.x and a.y < c.y and a.z < c.z and b.x <  61916 and b.y <  25017 and b.z <  12891 and c.x not = d.x and c.y not = d.y and c.z not = d.z and d.x not = a.x and d.y not = a.y and d.z not = a.z and e.x > g.x and e.y > g.y and e.z > g.z and f.x = e.x and f.y = e.y and f.z = e.z and 
"-0.7768948,0.0,0.0,0.0,0.08652671,0.749229,0.44117692,-0.48862666,1.5570691,-1.6747459,0.7756002,-1.5004125,0.0,-1.0326073,0.15423249,0.9051165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.4794921875,"[16, 53, 54]",a.x >  75571 and a.y >  92276 and a.z >  7708 and b.x not > a.x and b.y not > a.y and b.z not > a.z and 
"-0.7768948,0.0,0.0,0.0,0.08652671,0.749229,0.44117692,-0.48862666,1.5570691,-1.6747459,0.7756002,-1.5004125,-0.01170659,-1.0326073,0.15423249,0.9051165,0.0,1.0330436,0.8736079,-1.5004125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.8857421875,"[16, 53, 54, 62]",a.x >  75571 and a.y >  92276 and a.z >  7708 and b.x not > a.x and b.y not > a.y and b.z not > a.z and 
"-0.7768948,0.0,0.0,0.0,0.08652671,0.749229,0.44117692,-0.48862666,1.5570691,-1.6747459,0.7756002,-1.5004125,-0.01170659,-1.0326073,0.15423249,0.9051165,-0.5171304,1.0330436,0.8736079,-1.5004125,0.5248462,1.1903583,0.37290582,0.44117692,-0.06829895,0.06274441,-0.75993305,1.2087597,-0.23556541,-2.27656,1.2087597,0.11870246,0.0,-1.0326073,-0.635928,-1.9822359,0.0",5.46746826171875,"[16, 53, 54, 62, 68, 105, 106, 10]",a.x >  75571 and a.y >  92276 and a.z >  7708 and b.x not > a.x and b.y not > a.y and b.z not > a.z and c.x = g.x and c.z = g.z and f.x < h.x and f.z < h.z and g.x < e.x and g.y < e.y and g.z < e.z and 
"-0.23556541,0.0,0.0,0.0,-0.5309369,-1.0032946,2.8294199,2.1305988,-0.19249736,0.44117692,1.1903583,-1.0326073,0.0,-1.0032946,0.112603985,0.65110385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.783203125,"[10, 58, 97]",c.x <  72207 and c.z <  11264
"-0.23556541,0.0,0.0,0.0,-0.5309369,-1.0032946,2.8294199,2.1305988,-0.19249736,0.44117692,1.1903583,-1.0326073,1.5570691,-1.0032946,0.112603985,0.65110385,-1.1148477,1.5400741,1.1903583,-0.018192561,0.31341043,1.441748,0.112603985,-0.025865363,0.39853126,0.15234627,0.077948466,-0.91523457,0.0,-1.6250727,0.9268515,-0.52104217,0.0,0.0,0.0,0.0,0.0",5.7716064453125,"[10, 58, 97, 54, 64, 59, 99]",a.x not > e.x and a.y not > e.y and a.z not > e.z and b.x < g.x and b.y < g.y and b.z < g.z and c.x <  72207 and c.z <  11264 and e.x > d.x and e.y > d.y and e.z > d.z and f.x = d.x and f.y = d.y and f.z = d.z and 
"1.4578367,0.0,0.0,0.0,-1.6013154,-0.98024446,1.0330436,-0.17500906,-0.402053,-0.12653075,-0.7183736,0.077948466,-1.1148477,-1.9740636,0.70840704,0.9072777,-0.17739731,-0.21411547,-0.45599565,0.15423249,0.5248462,-0.45599565,-0.4040296,-1.0121481,0.0,-0.33068386,-0.5797694,1.2087597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.0703125,"[88, 23, 63, 64, 100, 105]",a.x not < b.x and a.z not < b.z and b.y not < a.y and b.z not < a.z and c.x not = b.x and c.z not = b.z and 
"0.7274042,0.0,0.0,0.0,-1.2897754,0.240812,0.37290582,1.1901459,-1.3810459,0.43333918,0.25830948,0.8736079,0.32214966,-0.26676828,0.8736079,0.9051165,0.0,-0.18037358,0.25830948,1.5400741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.60546875,"[74, 40, 61, 8]",a.x not > b.x and a.y not > b.y and  and b.x < c.x and b.y < c.y and  and 
"0.7274042,0.0,0.0,0.0,-1.2897754,0.240812,0.37290582,1.1901459,-1.3810459,0.43333918,0.25830948,0.8736079,0.32214966,-0.26676828,0.8736079,0.9051165,0.5248462,-0.18037358,0.25830948,1.5400741,0.0,0.033364505,-1.0953175,0.63967603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.37109375,"[74, 40, 61, 8, 105]",a.x not > b.x and a.y not > b.y and  and b.x < c.x and b.y < c.y and  and c.x = e.x and c.y = e.y and  and 
"0.7274042,0.0,0.0,0.0,-1.2897754,0.240812,0.37290582,1.1901459,-1.3810459,0.43333918,0.25830948,0.8736079,0.32214966,-0.26676828,0.8736079,0.9051165,0.5248462,-0.18037358,0.25830948,1.5400741,-0.54861903,0.033364505,-1.0953175,0.63967603,0.0,-0.17500906,0.43333918,-1.1509854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.16180419921875,"[74, 40, 61, 8, 105, 14]",a.x not > b.x and a.y not > b.y and  and b.x < c.x and b.y < c.y and  and c.x = e.x and c.y = e.y and  and f.x =  47463 and f.y =  61071 and f.z =  2631
"-0.402053,0.0,0.0,0.0,0.0,-0.3550442,1.0574329,1.2186967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.9761436531169785,[63],
"-0.402053,0.0,0.0,0.0,-0.23556541,-0.3550442,1.0574329,1.2186967,0.08652671,0.240812,0.6250638,-0.14927037,1.4578367,0.29748788,0.9072777,-1.6250727,-1.2897754,-0.3515844,0.15234627,-0.14927037,-1.4890969,1.9118863,0.240812,0.65110385,0.0,0.077948466,-0.025865363,-0.3515844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.03515625,"[63, 10, 53, 88, 40, 67]",a.x not = b.x and  and b.x not > e.x and b.y not > e.y and b.z not > e.z and c.x not > a.x and c.y not > a.y and c.z not > a.z and d.x not < b.x and d.y not < b.y and d.z not < b.z and e.x < c.x and e.y < c.y and e.z < c.z and 
"0.7274042,0.0,0.0,0.0,0.5177432,0.9353601,-1.9822359,0.9353601,-1.1571126,1.9118863,1.2087597,0.44117692,0.0,0.37290582,-1.2791126,-1.2791126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.765625,"[74, 73, 24]",a.x not > b.x and a.y not > b.y and  and 
"-0.55203336,0.0,0.0,0.0,-0.1709293,-0.18037358,1.1903583,2.8294199,-0.5179027,0.8736079,-0.18037358,-1.2135041,0.0,-0.3515844,-1.0032946,1.441748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.57421875,"[47, 4, 49]",a.x = c.x and a.z = c.z and 
"-0.55203336,0.0,0.0,0.0,-0.1709293,-0.18037358,1.1903583,2.8294199,-0.5179027,0.8736079,-0.18037358,-1.2135041,0.32214966,-0.3515844,-1.0032946,1.441748,-0.402053,-0.3515844,1.9118863,-0.4193814,-0.5171304,-0.4040296,0.240812,-1.4395511,-0.7768948,-1.9308118,0.29748788,0.7202119,0.0,-0.19550203,1.1903583,-2.27656,0.0,0.0,0.0,0.0,0.0",3.1796875,"[47, 4, 49, 8, 63, 68, 16]",a.x = c.x and a.z = c.z and b.x not < e.x and b.y not < e.y and  and c.x > f.x and c.z > f.z and e.x not = b.x and e.y not = b.y and e.z not = b.z and f.x > e.x and f.y > e.y and f.z > e.z and 
"0.5248462,0.0,0.0,0.0,0.0,-0.25917888,-0.48862666,0.9268515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.0449608721102062,[105],
"0.5248462,0.0,0.0,0.0,-1.4890969,-0.25917888,-0.48862666,0.9268515,0.0,0.7756002,-2.227426,0.5237459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.984375,"[105, 67]",
"0.5248462,0.0,0.0,0.0,-1.4890969,-0.25917888,-0.48862666,0.9268515,-0.1709293,0.7756002,-2.227426,0.5237459,0.1347182,-0.9437499,1.1903583,0.7202119,0.5177432,2.1305988,0.63967603,0.9051165,-0.23556541,-1.0953175,-0.3515844,-1.2135041,0.32214966,-2.27656,-0.75993305,-1.9308118,0.0,-1.4524277,-0.9485791,-0.91523457,0.0,0.0,0.0,0.0,0.0",5.025390625,"[105, 67, 4, 69, 73, 10, 8]",c.x not < e.x and c.y not < e.y and c.z not < e.z and d.x < a.x and d.y < a.y and d.z < a.z and f.x not > e.x and f.z not > e.z and 
"-1.1148477,0.0,0.0,0.0,0.82868564,-1.8522046,0.29748788,-0.18902436,0.32214966,0.8429717,0.67410165,-0.25917888,0.7274042,0.6250638,-0.4040296,-1.9822359,0.0,-0.25917888,0.7756002,-1.6747459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.1875,"[64, 38, 8, 74]",a.x > d.x and a.y > d.y and a.z > d.z and c.x not = d.x and c.y not = d.y and c.z not = d.z and 
