pattern,rating,events,actions,conds,pattern_str
"0.7322185,0.0,0.0,0.0,0.0,0.0,-2.3391485,1.8390425,-0.40365463,-0.3707649,-0.828609,-0.29819626,-0.6923965,1.191347,-0.44591156,-0.19799502,1.0470855,0.9703683,0.36854857,1.1509749,0.42730334,1.1867297,1.1391683,1.9016601,-1.4075407,2.2114713,0.08196849,0.514643,1.1558291,0.30204406,-0.1984051,-1.7677557,-0.8151432,0.16328637,-0.57485276,-0.57485276,0.36854857,-0.15555918,0.80234426,0.8306404,-0.100294285,0.45876485,0.0,-0.42530423,0.091887355,-1.6198473,-0.29819626,1.1509749,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.565401785714286,"[44, 10, 14, 99, 4, 16, 99]","['vnot -> ', 'v+> ', 'nop', 'vnot -> ', 'nop', 'v+> ', 'nop', 'not =', 'not >', '<', 'nop', 'not >', 'vnot -> ', 'v*= ', 'vnot +> ', 'nop', 'vnot +> ', 'v*= ', 'v> ', 'nop', 'not <', 'nop', 'v+> ', 'not <', 'not <', 'vnot +> ', '>', '>', 'not >', 'not =', 'nop', '>', '>', 'not >', 'vnot *= ']","['or', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and']",a.x not ->  e.x + 21212 or a.y +>  b.y + 72034 AND b.x +>  g.x + 43312 or b.vx not > f.vx or b.vy < a.vy AND c.y not > e.y or c.z not ->  b.z + 7617 or c.vx not = b.vx + 12399 or c.vy not +>  e.vy + 17803 AND d.y not +>  b.y + 67999 or d.z not = c.z + 864 and d.vx >  5258 AND e.x not < d.x and e.vx not < g.vx and e.vy not < g.vy AND f.x not +>  c.x + 28119 or f.y > a.y or f.vx not > c.vx and f.vy not = a.vy
"0.7322185,0.0,0.0,0.0,0.0,0.0,-2.3391485,1.8390425,-0.40365463,-0.3707649,-0.828609,-0.29819626,-0.6923965,1.191347,-0.44591156,-0.19799502,1.0470855,0.9703683,0.36854857,1.1509749,0.42730334,1.1867297,1.1391683,1.9016601,-1.4075407,2.2114713,0.08196849,0.514643,1.1558291,0.30204406,-0.1984051,-1.7677557,-0.8151432,0.16328637,-0.57485276,-0.57485276,0.36854857,-0.15555918,0.80234426,0.8306404,-0.100294285,0.45876485,-1.694771,-0.42530423,0.091887355,-1.6198473,-0.29819626,1.1509749,0.0,2.3097334,-0.28807786,0.6084775,-0.1313646,0.37019357,0.0",1.4500000000000002,"[44, 10, 14, 99, 4, 16, 99, 105]","['vnot -> ', 'v+> ', 'nop', 'vnot -> ', 'nop', 'v+> ', 'nop', 'not =', 'not >', '<', 'nop', 'not >', 'vnot -> ', 'v*= ', 'vnot +> ', 'nop', 'vnot +> ', 'v*= ', 'v> ', 'nop', 'not <', 'nop', 'v+> ', 'not <', 'not <', 'vnot +> ', '>', '>', 'not >', 'not =', 'nop', '>', '>', 'not >', 'vnot *= ', 'not >', 'nop', 'nop', 'nop', 'vnot -> ']","['or', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'and']",a.x not ->  e.x + 21212 or a.y +>  b.y + 72034 AND b.x +>  g.x + 43312 or b.vx not > f.vx or b.vy < a.vy AND c.y not > e.y or c.z not ->  b.z + 7617 or c.vx not = b.vx + 12399 or c.vy not +>  e.vy + 17803 AND d.y not +>  b.y + 67999 or d.z not = c.z + 864 and d.vx >  5258 AND e.x not < d.x and e.z +>  h.z + 3003 and e.vx not < g.vx and e.vy not < g.vy AND f.x not +>  c.x + 28119 or f.y > a.y or f.vx not > c.vx and f.vy not = a.vy AND g.y > d.y and g.z > e.z or g.vx not > d.vx or g.vy = f.vy * 8886
"0.7322185,0.0,0.0,0.0,0.0,0.0,0.0,1.016661,0.7170576,-1.0052798,-1.4916052,0.5034497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.9353741794378966,[44],"['nop', 'v= ', 'v-> ', 'nop', 'not <']","['and', 'and', 'or', 'and', 'and']",a.y =  76815
"0.7322185,0.0,0.0,0.0,0.0,0.0,-1.5447567,1.016661,0.7170576,-1.0052798,-1.4916052,0.5034497,0.0,0.28232518,0.20271733,0.28357446,-1.0473353,-0.36973283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.6999999999999997,"[44, 13]","['nop', 'v= ', 'v-> ', 'nop', 'not <', 'vnot +> ', 'nop', 'not >', 'not >', 'not =']","['and', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'or']",a.y =  76815
"0.7322185,0.0,0.0,0.0,0.0,0.0,-1.5447567,1.016661,0.7170576,-1.0052798,-1.4916052,0.5034497,-0.41344798,0.28232518,0.20271733,0.28357446,-1.0473353,-0.36973283,0.0,0.16328637,-0.40365463,-0.015504056,-0.31556582,1.0470855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.865,"[44, 13, 68]","['nop', 'v= ', 'v-> ', 'nop', 'not <', 'vnot +> ', 'nop', 'not >', 'not >', 'not =', 'v+> ', 'v+> ', '>', 'nop', 'not >']","['and', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or']",a.y =  76815 or a.vy not < c.vy AND b.vx not > c.vx
"0.7322185,0.0,0.0,0.0,0.0,0.0,-1.5447567,1.016661,0.7170576,-1.0052798,-1.4916052,0.5034497,-0.41344798,0.28232518,0.20271733,0.28357446,-1.0473353,-0.36973283,1.9143597,0.16328637,-0.40365463,-0.015504056,-0.31556582,1.0470855,0.39898214,-0.100294285,-2.0041046,-0.21007293,-0.8138284,-2.0041046,0.19548707,0.58025134,-1.0148509,-0.29819626,0.3999725,0.67821145,0.0,1.1391683,-0.8151432,1.0012351,-0.32664254,0.30204406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.439374999999998,"[44, 13, 68, 54, 19, 58]","['nop', 'v= ', 'v-> ', 'nop', 'not <', 'vnot +> ', 'nop', 'not >', 'not >', 'not =', 'v+> ', 'v+> ', '>', 'nop', 'not >', 'not >', 'nop', '=', 'vnot < ', 'v+> ', 'v*= ', 'v+> ', 'nop', 'vnot -> ', '>', 'v*= ', 'nop', '<', 'v*= ', '=']","['and', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'or']",a.y =  76815 and a.z ->  e.z + 7049 or a.vy not < c.vy AND b.vx not > c.vx AND c.y +>  b.y + 56612 or c.vy not > f.vy AND d.x not > c.x and d.z = c.z and d.vx not <  665 and d.vy +>  a.vy + 6227 AND e.x not = f.x + 86656 or e.y +>  f.y + 58187 or e.vx not ->  c.vx + 1136 and e.vy > c.vy
"0.7322185,0.0,0.0,0.0,0.0,0.0,-1.5447567,1.016661,0.7170576,-1.0052798,-1.4916052,0.5034497,-0.41344798,0.28232518,0.20271733,0.28357446,-1.0473353,-0.36973283,1.9143597,0.16328637,-0.40365463,-0.015504056,-0.31556582,1.0470855,0.39898214,-0.100294285,-2.0041046,-0.21007293,-0.8138284,-2.0041046,0.19548707,0.58025134,-1.0148509,-0.29819626,0.3999725,0.67821145,-1.4075407,1.1391683,-0.8151432,1.0012351,-0.32664254,0.30204406,0.0,1.0255796,-1.4229801,0.37936008,1.950464,0.5695951,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.8496875,"[44, 13, 68, 54, 19, 58, 4]","['nop', 'v= ', 'v-> ', 'nop', 'not <', 'vnot +> ', 'nop', 'not >', 'not >', 'not =', 'v+> ', 'v+> ', '>', 'nop', 'not >', 'not >', 'nop', '=', 'vnot < ', 'v+> ', 'v*= ', 'v+> ', 'nop', 'vnot -> ', '>', 'v*= ', 'nop', '<', 'v*= ', '=', 'nop', 'v*= ', 'not <', 'vnot -> ', '<']","['and', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or']",a.y =  76815 and a.z ->  e.z + 7049 or a.vy not < c.vy AND b.z not > g.z and b.vx not > c.vx or b.vy not = g.vy AND c.y +>  b.y + 56612 or c.z > g.z or c.vy not > f.vy AND d.x not > c.x and d.z = c.z and d.vx not <  665 and d.vy +>  a.vy + 6227 AND e.x not = f.x + 86656 or e.y +>  f.y + 58187 or e.vx not ->  c.vx + 1136 and e.vy > c.vy AND f.x not = b.x + 81447 or f.vx not = a.vx + 3535
"0.7322185,0.0,0.0,0.0,0.0,0.0,-1.5447567,1.016661,0.7170576,-1.0052798,-1.4916052,0.5034497,-0.41344798,0.28232518,0.20271733,0.28357446,-1.0473353,-0.36973283,1.9143597,0.16328637,-0.40365463,-0.015504056,-0.31556582,1.0470855,0.39898214,-0.100294285,-2.0041046,-0.21007293,-0.8138284,-2.0041046,0.19548707,0.58025134,-1.0148509,-0.29819626,0.3999725,0.67821145,-1.4075407,1.1391683,-0.8151432,1.0012351,-0.32664254,0.30204406,-2.3391485,1.0255796,-1.4229801,0.37936008,1.950464,0.5695951,0.0,0.70324695,1.2311498,2.1033652,0.75059354,-0.32664254,0.0",4.85984375,"[44, 13, 68, 54, 19, 58, 4, 10]","['nop', 'v= ', 'v-> ', 'nop', 'not <', 'vnot +> ', 'nop', 'not >', 'not >', 'not =', 'v+> ', 'v+> ', '>', 'nop', 'not >', 'not >', 'nop', '=', 'vnot < ', 'v+> ', 'v*= ', 'v+> ', 'nop', 'vnot -> ', '>', 'v*= ', 'nop', '<', 'v*= ', '=', 'nop', 'v*= ', 'not <', 'vnot -> ', '<', 'nop', 'v< ', 'not =', 'nop', 'v*= ']","['and', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'and', 'or']",a.y =  76815 and a.z ->  e.z + 7049 or a.vy not < c.vy AND b.x not +>  h.x + 59923 or b.z not > g.z and b.vx not > c.vx or b.vy not = g.vy AND c.x +>  h.x + 70173 and c.y +>  b.y + 56612 or c.z > g.z or c.vy not > f.vy AND d.x not > c.x and d.z = c.z and d.vx not <  665 and d.vy +>  a.vy + 6227 AND e.x not = f.x + 86656 or e.y +>  f.y + 58187 or e.vx not ->  c.vx + 1136 and e.vy > c.vy AND f.x not = b.x + 81447 or f.z < h.z and f.vx not = a.vx + 3535 or f.vy = h.vy AND g.z not < c.z or g.vx not ->  d.vx + 10562 or g.vy < e.vy AND h.y <  62350
"-0.6528255,0.0,0.0,0.0,0.0,0.0,0.0,0.93547255,-0.3177787,0.39958245,-1.3414798,1.029282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.8475099097895399,[66],"['vnot +> ', 'not >', 'nop', '=', 'not =']","['and', 'and', 'and', 'and', 'or']",
"-0.6528255,0.0,0.0,0.0,0.0,0.0,1.0581945,0.93547255,-0.3177787,0.39958245,-1.3414798,1.029282,0.0,1.160955,1.8390425,-2.0152988,0.13492487,-0.40974277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.6999999999999997,"[66, 28]","['vnot +> ', 'not >', 'nop', '=', 'not =', 'v*= ', 'nop', 'not =', 'not <', 'vnot *= ']","['and', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'and']",a.y not > b.y
"-0.6528255,0.0,0.0,0.0,0.0,0.0,1.0581945,0.93547255,-0.3177787,0.39958245,-1.3414798,1.029282,-0.43920648,1.160955,1.8390425,-2.0152988,0.13492487,-0.40974277,0.0,0.42730334,1.1575181,0.46613532,0.6538068,0.51623744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.365,"[66, 28, 67]","['vnot +> ', 'not >', 'nop', '=', 'not =', 'v*= ', 'nop', 'not =', 'not <', 'vnot *= ', 'not >', '=', 'nop', 'nop', 'nop']","['and', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'or']",a.y not > b.y AND b.z not = a.z
"-0.6528255,0.0,0.0,0.0,0.0,0.0,1.0581945,0.93547255,-0.3177787,0.39958245,-1.3414798,1.029282,-0.43920648,1.160955,1.8390425,-2.0152988,0.13492487,-0.40974277,1.7012192,0.42730334,1.1575181,0.46613532,0.6538068,0.51623744,0.0,-1.0148509,-1.9899977,-0.828609,1.160955,1.0255796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.9375,"[66, 28, 67, 49]","['vnot +> ', 'not >', 'nop', '=', 'not =', 'v*= ', 'nop', 'not =', 'not <', 'vnot *= ', 'not >', '=', 'nop', 'nop', 'nop', 'v+> ', 'v-> ', 'vnot -> ', 'v*= ', 'vnot +> ']","['and', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'and', 'and']",a.y not > b.y AND b.z not = a.z or b.vy = d.vy * 11486
"-0.6528255,0.0,0.0,0.0,0.0,0.0,1.0581945,0.93547255,-0.3177787,0.39958245,-1.3414798,1.029282,-0.43920648,1.160955,1.8390425,-2.0152988,0.13492487,-0.40974277,1.7012192,0.42730334,1.1575181,0.46613532,0.6538068,0.51623744,-2.3391485,-1.0148509,-1.9899977,-0.828609,1.160955,1.0255796,0.0,-2.763046,0.061730605,0.5695951,-0.36973283,1.1733134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.64075,"[66, 28, 67, 49, 10]","['vnot +> ', 'not >', 'nop', '=', 'not =', 'v*= ', 'nop', 'not =', 'not <', 'vnot *= ', 'not >', '=', 'nop', 'nop', 'nop', 'v+> ', 'v-> ', 'vnot -> ', 'v*= ', 'vnot +> ', '=', 'vnot *= ', '<', 'nop', 'not >']","['and', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'or']",a.y not > b.y AND b.z not = a.z or b.vy = d.vy * 11486 AND c.x not > e.x or c.y = e.y AND d.z not ->  a.z + 12559 and d.vy not +>  e.vy + 3677
"-0.6528255,0.0,0.0,0.0,0.0,0.0,1.0581945,0.93547255,-0.3177787,0.39958245,-1.3414798,1.029282,-0.43920648,1.160955,1.8390425,-2.0152988,0.13492487,-0.40974277,1.7012192,0.42730334,1.1575181,0.46613532,0.6538068,0.51623744,-2.3391485,-1.0148509,-1.9899977,-0.828609,1.160955,1.0255796,0.39898214,-2.763046,0.061730605,0.5695951,-0.36973283,1.1733134,0.0,0.5912353,0.08196849,1.1509749,-0.015504056,-0.32664254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.479374999999999,"[66, 28, 67, 49, 10, 19]","['vnot +> ', 'not >', 'nop', '=', 'not =', 'v*= ', 'nop', 'not =', 'not <', 'vnot *= ', 'not >', '=', 'nop', 'nop', 'nop', 'v+> ', 'v-> ', 'vnot -> ', 'v*= ', 'vnot +> ', '=', 'vnot *= ', '<', 'nop', 'not >', 'v-> ', 'vnot +> ', 'nop', '>', 'v*= ']","['and', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'or', 'or']",a.x not +>  f.x + 63638 and a.y not > b.y and a.vx = f.vx and a.vy not = f.vy AND b.z not = a.z or b.vy = d.vy * 11486 AND c.x not > e.x or c.y = e.y AND d.x +>  f.x + 432 or d.z not ->  a.z + 12559 and d.vy not +>  e.vy + 3677 AND e.x = a.x and e.y = b.y * 14517 or e.vy not > a.vy
"-0.780799,0.0,0.0,0.0,0.0,0.0,0.0,2.1033652,-0.6300282,-1.1919999,0.049952824,0.30204406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.8903446025659844,[8],"['not =', 'nop', 'vnot *= ', 'vnot *= ', '=']","['and', 'or', 'or', 'and', 'or']",
"-0.780799,0.0,0.0,0.0,0.0,0.0,-1.4075407,2.1033652,-0.6300282,-1.1919999,0.049952824,0.30204406,0.0,-0.80704266,-0.20123313,0.08196849,-0.3181476,-0.29819626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.84,"[8, 4]","['not =', 'nop', 'vnot *= ', 'vnot *= ', '=', 'vnot +> ', 'v+> ', 'nop', 'nop', 'nop']","['and', 'or', 'or', 'and', 'or', 'or', 'and', 'or', 'or', 'or']",
"-0.780799,0.0,0.0,0.0,0.0,0.0,-1.4075407,2.1033652,-0.6300282,-1.1919999,0.049952824,0.30204406,0.19548707,-0.80704266,-0.20123313,0.08196849,-0.3181476,-0.29819626,0.0,-0.7902121,0.33132815,-0.3707649,1.1733134,-0.36277923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.125,"[8, 4, 58]","['not =', 'nop', 'vnot *= ', 'vnot *= ', '=', 'vnot +> ', 'v+> ', 'nop', 'nop', 'nop', 'not >', 'vnot *= ', 'vnot -> ', 'nop', 'nop']","['and', 'or', 'or', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'or', 'and', 'or', 'and']",
"-0.780799,0.0,0.0,0.0,0.0,0.0,-1.4075407,2.1033652,-0.6300282,-1.1919999,0.049952824,0.30204406,0.19548707,-0.80704266,-0.20123313,0.08196849,-0.3181476,-0.29819626,-2.4377851,-0.7902121,0.33132815,-0.3707649,1.1733134,-0.36277923,-0.43920648,0.13420999,1.0255796,1.1867297,0.5034497,0.42730334,0.0,0.8414978,0.6276255,0.51850706,-0.6300282,1.029282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.58675,"[8, 4, 58, 61, 67]","['not =', 'nop', 'vnot *= ', 'vnot *= ', '=', 'vnot +> ', 'v+> ', 'nop', 'nop', 'nop', 'not >', 'vnot *= ', 'vnot -> ', 'nop', 'nop', 'v+> ', 'vnot +> ', 'nop', 'not <', 'not >', 'nop', 'v-> ', 'nop', 'nop', 'not =']","['and', 'or', 'or', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'or', 'and', 'or', 'and', 'or', 'and', 'or', 'or']",a.x not = d.x or a.vx = e.vx * 4644 AND b.x not +>  d.x + 41869 AND c.y = a.y * 42495 or c.z not ->  b.z + 11193 AND d.y not +>  e.y + 89404 and d.vx not < c.vx and d.vy not > e.vy
"-0.780799,0.0,0.0,0.0,0.0,0.0,-1.4075407,2.1033652,-0.6300282,-1.1919999,0.049952824,0.30204406,0.19548707,-0.80704266,-0.20123313,0.08196849,-0.3181476,-0.29819626,-2.4377851,-0.7902121,0.33132815,-0.3707649,1.1733134,-0.36277923,-0.43920648,0.13420999,1.0255796,1.1867297,0.5034497,0.42730334,-1.5209842,0.8414978,0.6276255,0.51850706,-0.6300282,1.029282,0.0,-0.28807786,1.0486068,0.28357446,-1.260595,1.1391683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.079375,"[8, 4, 58, 61, 67, 74]","['not =', 'nop', 'vnot *= ', 'vnot *= ', '=', 'vnot +> ', 'v+> ', 'nop', 'nop', 'nop', 'not >', 'vnot *= ', 'vnot -> ', 'nop', 'nop', 'v+> ', 'vnot +> ', 'nop', 'not <', 'not >', 'nop', 'v-> ', 'nop', 'nop', 'not =', 'v*= ', 'not >', 'not >', 'vnot -> ', 'nop']","['and', 'or', 'or', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'or', 'and', 'or', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'or']",a.x not = d.x or a.vx = e.vx * 4644 AND b.x not +>  d.x + 41869 AND c.y = a.y * 42495 or c.z not ->  b.z + 11193 AND d.y not +>  e.y + 89404 and d.vx not < c.vx and d.vy not > e.vy AND e.y ->  a.y + 8100 or e.vy not = f.vy
"-0.780799,0.0,0.0,0.0,0.0,0.0,-1.4075407,2.1033652,-0.6300282,-1.1919999,0.049952824,0.30204406,0.19548707,-0.80704266,-0.20123313,0.08196849,-0.3181476,-0.29819626,-2.4377851,-0.7902121,0.33132815,-0.3707649,1.1733134,-0.36277923,-0.43920648,0.13420999,1.0255796,1.1867297,0.5034497,0.42730334,-1.5209842,0.8414978,0.6276255,0.51850706,-0.6300282,1.029282,-1.4075407,-0.28807786,1.0486068,0.28357446,-1.260595,1.1391683,-1.7315652,-1.066944,-1.610698,0.061730605,0.8414978,1.1788217,0.0,0.19967873,1.3503237,0.51156425,-1.3414798,-1.2391908,0.0",5.469687500000001,"[8, 4, 58, 61, 67, 74, 4, 40]","['not =', 'nop', 'vnot *= ', 'vnot *= ', '=', 'vnot +> ', 'v+> ', 'nop', 'nop', 'nop', 'not >', 'vnot *= ', 'vnot -> ', 'nop', 'nop', 'v+> ', 'vnot +> ', 'nop', 'not <', 'not >', 'nop', 'v-> ', 'nop', 'nop', 'not =', 'v*= ', 'not >', 'not >', 'vnot -> ', 'nop', 'not >', 'vnot +> ', 'nop', 'v+> ', 'vnot *= ', 'nop', 'nop', 'v+> ', '=', 'vnot *= ']","['and', 'or', 'or', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'or', 'and', 'or', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'or']",a.x not = d.x and a.z = g.z * 2056 or a.vx = e.vx * 4644 and a.vy = h.vy AND b.x not +>  d.x + 41869 or b.y +>  g.y + 4360 AND c.x not > h.x or c.y = a.y * 42495 or c.z not ->  b.z + 11193 AND d.y not +>  e.y + 89404 and d.vx not < c.vx and d.vy not > e.vy AND e.y ->  a.y + 8100 or e.vy not = f.vy AND f.x not = h.x + 80034 and f.y not > e.y and f.z not > g.z and f.vx not ->  g.vx + 8666 AND g.x not > a.x and g.y not +>  a.y + 91891 or g.vx +>  c.vx + 16671
"-1.4075407,0.0,0.0,0.0,0.0,0.0,0.0,0.6276255,-0.21877058,-1.4916052,1.3503237,0.45876485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.8039247511361196,[4],"['v-> ', 'v-> ', 'nop', 'nop', 'not =']","['or', 'and', 'and', 'and', 'and']",
"-1.4075407,0.0,0.0,0.0,0.0,0.0,-2.3391485,0.6276255,-0.21877058,-1.4916052,1.3503237,0.45876485,0.0,-1.3414798,-1.2540183,-1.5709832,0.30204406,0.75059354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.3,"[4, 10]","['v-> ', 'v-> ', 'nop', 'nop', 'not =', '=', 'nop', 'nop', '=', 'nop']","['or', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and']",a.y ->  b.y + 88219
"-1.4075407,0.0,0.0,0.0,0.0,0.0,-2.3391485,0.6276255,-0.21877058,-1.4916052,1.3503237,0.45876485,1.3646951,-1.3414798,-1.2540183,-1.5709832,0.30204406,0.75059354,0.0,-1.4916052,0.8875988,0.6538068,0.81517947,0.20271733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.375,"[4, 10, 23]","['v-> ', 'v-> ', 'nop', 'nop', 'not =', '=', 'nop', 'nop', '=', 'nop', 'nop', '>', 'v-> ', 'vnot = ', 'v+> ']","['or', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'and']",a.y ->  b.y + 88219 AND c.vx not =  18769
