pattern,rating,events,pattern_str
"-1.9298718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7037831,-0.16781132,-1.4926343,0.6467031,-0.274198,0.5766828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.957841267024079,[66],
"-1.9298718,0.0,0.0,0.0,0.0,0.0,0.0,1.6644884,-0.7037831,-0.16781132,-1.4926343,0.6467031,-0.274198,0.5766828,0.09538865,0.45668197,0.17594187,-1.1352605,-1.4038866,0.6157803,-1.2230517,-0.23630635,0.2872325,0.03842706,-1.5368764,-0.2442859,-0.2287743,2.1125922,0.09538865,-2.7854896,-0.48135146,-0.5188604,-0.16781132,1.8878331,-0.4081434,-1.9298718,-1.3209256,1.2001706,-0.8931989,1.179451,1.8878331,1.2807684,0.0,0.82107145,-0.75572586,-2.0706594,0.48705682,0.6083844,0.005446672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",9.0775,"[66, 40, 105, 54, 105, 66]",a.x < b.x and a.y < b.y and a.z < b.z and a.vx < b.vx and a.vy < b.vy and a.vz < b.vz and b.x < c.x and b.y < c.y and b.vx < c.vx and b.vy < c.vy and b.vz < c.vz and 
"-1.9298718,0.0,0.0,0.0,0.0,0.0,0.0,1.6644884,-0.7037831,-0.16781132,-1.4926343,0.6467031,-0.274198,0.5766828,0.09538865,0.45668197,0.17594187,-1.1352605,-1.4038866,0.6157803,-1.2230517,-0.23630635,0.2872325,0.03842706,-1.5368764,-0.2442859,-0.2287743,2.1125922,0.09538865,-2.7854896,-0.48135146,-0.5188604,-0.16781132,1.8878331,-0.4081434,-1.9298718,-1.3209256,1.2001706,-0.8931989,1.179451,1.8878331,1.2807684,-0.9943922,0.82107145,-0.75572586,-2.0706594,0.48705682,0.6083844,0.005446672,0.048415564,-0.8449828,0.5766828,-0.48135146,0.5766828,0.1530372,-0.5906557,0.0,-0.8114813,-2.4463813,-2.4463813,2.645703,1.3164357,-2.4463813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",9.115,"[66, 40, 105, 54, 105, 66, 14, 71]",a.x < b.x and a.y < b.y and a.z < b.z and a.vx < b.vx and a.vy < b.vy and a.vz < b.vz and b.x < c.x and b.y < c.y and b.vx < c.vx and b.vy < c.vy and b.vz < c.vz and c.y < h.y and c.z < h.z and c.vx < h.vx and c.vy < h.vy and c.vz < h.vz and d.x = g.x and d.z = g.z and d.vx = g.vx and d.vy = g.vy and d.vz = g.vz and e.y < h.y and e.vx < h.vx and e.vy < h.vy and e.vz < h.vz and f.x < b.x and f.y < b.y and f.vx < b.vx and f.vy < b.vy and f.vz < b.vz and 
"-1.9298718,0.0,0.0,0.0,0.0,0.0,0.0,1.6644884,-0.7037831,-0.16781132,-1.4926343,0.6467031,-0.274198,0.5766828,0.09538865,0.45668197,0.17594187,-1.1352605,-1.4038866,0.6157803,-1.2230517,-0.23630635,0.2872325,0.03842706,-1.5368764,-0.2442859,-0.2287743,2.1125922,0.09538865,-2.7854896,-0.48135146,-0.5188604,-0.16781132,1.8878331,-0.4081434,-1.9298718,-1.3209256,1.2001706,-0.8931989,1.179451,1.8878331,1.2807684,-0.9943922,0.82107145,-0.75572586,-2.0706594,0.48705682,0.6083844,0.005446672,0.048415564,-0.8449828,0.5766828,-0.48135146,0.5766828,0.1530372,-0.5906557,1.0655994,-0.8114813,-2.4463813,-2.4463813,2.645703,1.3164357,-2.4463813,0.0,-0.9100887,0.17272791,1.5827352,-0.2442859,-0.94517195,0.45668197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",9.070750000000002,"[66, 40, 105, 54, 105, 66, 14, 71, 63]",a.x < b.x and a.y < b.y and a.z < b.z and a.vx < b.vx and a.vy < b.vy and a.vz < b.vz and b.x < c.x and b.y < c.y and b.vx < c.vx and b.vy < c.vy and b.vz < c.vz and c.y < h.y and c.z < h.z and c.vx < h.vx and c.vy < h.vy and c.vz < h.vz and d.x = g.x and d.z = g.z and d.vx = g.vx and d.vy = g.vy and d.vz = g.vz and e.y < h.y and e.vx < h.vx and e.vy < h.vy and e.vz < h.vz and f.x < b.x and f.y < b.y and f.vx < b.vx and f.vy < b.vy and f.vz < b.vz and g.x = i.x and g.y = i.y and g.vx = i.vx and g.vy = i.vy and g.vz = i.vz and h.x not < a.x and h.y not < a.y and h.z not < a.z and h.vx not < a.vx and h.vy not < a.vy and  and i.x =  26153 and i.y =  45948 and i.z =  3991 and i.vx =  6058 and i.vy =  18575 and 
"-1.9298718,0.0,0.0,0.0,0.0,0.0,0.0,1.6644884,-0.7037831,-0.16781132,-1.4926343,0.6467031,-0.274198,0.5766828,0.09538865,0.45668197,0.17594187,-1.1352605,-1.4038866,0.6157803,-1.2230517,-0.23630635,0.2872325,0.03842706,-1.5368764,-0.2442859,-0.2287743,2.1125922,0.09538865,-2.7854896,-0.48135146,-0.5188604,-0.16781132,1.8878331,-0.4081434,-1.9298718,-1.3209256,1.2001706,-0.8931989,1.179451,1.8878331,1.2807684,-0.9943922,0.82107145,-0.75572586,-2.0706594,0.48705682,0.6083844,0.005446672,0.048415564,-0.8449828,0.5766828,-0.48135146,0.5766828,0.1530372,-0.5906557,1.0655994,-0.8114813,-2.4463813,-2.4463813,2.645703,1.3164357,-2.4463813,-0.8006017,-0.9100887,0.17272791,1.5827352,-0.2442859,-0.94517195,0.45668197,0.0,0.005565719,-0.05734399,0.17594187,1.2001706,-0.80473703,0.82107145,0.0",10.299812500000002,"[66, 40, 105, 54, 105, 66, 14, 71, 63, 23]",a.x < b.x and a.y < b.y and a.z < b.z and a.vx < b.vx and a.vy < b.vy and a.vz < b.vz and b.x < c.x and b.y < c.y and b.vx < c.vx and b.vy < c.vy and b.vz < c.vz and c.y < h.y and c.z < h.z and c.vx < h.vx and c.vy < h.vy and c.vz < h.vz and d.x = g.x and d.z = g.z and d.vx = g.vx and d.vy = g.vy and d.vz = g.vz and e.y < h.y and e.vx < h.vx and e.vy < h.vy and e.vz < h.vz and f.x < b.x and f.y < b.y and f.vx < b.vx and f.vy < b.vy and f.vz < b.vz and g.x = i.x and g.y = i.y and g.vx = i.vx and g.vy = i.vy and g.vz = i.vz and h.x not < a.x and h.y not < a.y and h.z not < a.z and h.vx not < a.vx and h.vy not < a.vy and  and i.x =  26153 and i.y =  45948 and i.z =  3991 and i.vx =  6058 and i.vy =  18575 and  and 
"1.0177481,0.0,0.0,0.0,0.0,0.0,0.0,0.5847176,0.28626758,-2.4463813,-0.11276989,-0.274198,1.308013,-0.15749894,-0.30980763,2.645703,0.47802314,1.2807684,0.44557923,0.82107145,0.6467031,0.0,-0.11276989,0.6876986,-0.61034095,-1.4926343,-0.6925715,0.667878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.125,"[61, 73, 8]",
"1.0177481,0.0,0.0,0.0,0.0,0.0,0.0,0.5847176,0.28626758,-2.4463813,-0.11276989,-0.274198,1.308013,-0.15749894,-0.30980763,2.645703,0.47802314,1.2807684,0.44557923,0.82107145,0.6467031,1.6112744,-0.11276989,0.6876986,-0.61034095,-1.4926343,-0.6925715,0.667878,0.0,0.5766828,-0.25866097,-1.4926343,0.47802314,0.72803485,1.9376591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.245,"[61, 73, 8, 10]",c.x not = b.x and c.y not = b.y and c.z not = b.z and c.vx not = b.vx and c.vy not = b.vy and  and 
"1.0177481,0.0,0.0,0.0,0.0,0.0,0.0,0.5847176,0.28626758,-2.4463813,-0.11276989,-0.274198,1.308013,-0.15749894,-0.30980763,2.645703,0.47802314,1.2807684,0.44557923,0.82107145,0.6467031,1.6112744,-0.11276989,0.6876986,-0.61034095,-1.4926343,-0.6925715,0.667878,-1.3817958,0.5766828,-0.25866097,-1.4926343,0.47802314,0.72803485,1.9376591,0.9329657,1.8942884,-0.28199905,-0.16781132,-0.03968005,0.20012566,-0.8931989,-0.23630635,0.17272791,2.1559265,0.45668197,0.03842706,0.1466999,0.6876986,-0.23630635,-0.5188604,1.308013,-0.274198,1.5827352,0.026847934,0.20012566,1.0177481,1.3164357,-0.5188604,-0.75572586,-0.44373274,-0.34088725,0.20012566,1.6112744,0.8260993,1.3164357,-1.3209256,0.6876986,-0.7136242,1.8878331,0.0,0.87450147,-2.2276263,0.6989373,0.97713107,-1.2230517,2.179264,0.0",4.73805625,"[61, 73, 8, 10, 4, 69, 54, 54, 61, 10]",a.x = e.x and a.z = e.z and a.vx = e.vx and a.vy = e.vy and a.vz = e.vz and b.x = h.x and b.y = h.y and b.z = h.z and b.vx = h.vx and b.vy = h.vy and b.vz = h.vz and c.x not = b.x and c.y not = b.y and c.z not = b.z and c.vx not = b.vx and c.vy not = b.vy and  and d.x not > c.x and d.z not > c.z and d.vx not > c.vx and d.vy not > c.vy and d.vz not > c.vz and e.x not < c.x and e.y not < c.y and e.z not < c.z and e.vx not < c.vx and e.vy not < c.vy and e.vz not < c.vz and f.x < a.x and f.y < a.y and f.vx < a.vx and f.vy < a.vy and f.vz < a.vz and h.x = g.x and h.y = g.y and h.z = g.z and h.vx = g.vx and h.vz = g.vz and i.x = e.x and i.y = e.y and i.z = e.z and i.vy = e.vy and i.vz = e.vz and 
"-0.77563417,0.0,0.0,0.0,0.0,0.0,0.0,1.0655994,-0.75572586,-0.17092167,-0.4081434,0.76936793,-0.34088725,0.46278405,-1.3817958,2.1125922,0.8077801,1.2462972,1.3081214,-0.28199905,-1.2230517,-0.3039613,-0.4081434,-0.05734399,0.667878,0.90814424,-0.08598071,-0.8114813,-0.57599825,-2.0706594,-0.03968005,-0.4081434,-0.08598071,-0.94517195,-1.1352605,-1.3817958,1.729262,1.4051558,-0.24198711,-0.2442859,-0.8908002,0.6876986,0.055357434,1.6699722,-0.15749894,-0.7013677,0.04709822,-0.6837052,-1.031584,-0.23630635,1.770605,-0.124371804,-0.9100887,-0.44373274,-1.7178416,0.45668197,0.0,-1.7072062,-0.7136242,0.48705682,-0.11276989,-0.8449828,0.72160727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.36099625,"[24, 63, 4, 13, 62, 4, 16, 54]",b.x =  63409 and b.y =  10180 and b.z =  4379 and b.vx =  14200 and b.vy =  19957 and b.vz =  6214 and d.x not > a.x and d.y not > a.y and d.z not > a.z and d.vx not > a.vx and d.vy not > a.vy and  and e.z not > b.z and e.vx not > b.vx and e.vy not > b.vy and  and f.x not < c.x and f.y not < c.y and f.z not < c.z and f.vy not < c.vy and f.vz not < c.vz and 
"1.6112744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2001706,-0.7037831,-1.031584,0.1530372,0.97713107,0.17594187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.1225352530777537,[10],
"1.6112744,0.0,0.0,0.0,0.0,0.0,0.0,0.8296472,1.2001706,-0.7037831,-1.031584,0.1530372,0.97713107,0.17594187,0.39404127,-0.16781132,0.8077801,0.6157803,0.6083844,0.44557923,0.87450147,0.0,0.82899135,-0.8114813,0.44557923,1.2462972,-0.28199905,-0.24198711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.4037500000000005,"[10, 64, 47]",a.x not > c.x and a.y not > c.y and a.z not > c.z and a.vx not > c.vx and a.vz not > c.vz and 
"1.6112744,0.0,0.0,0.0,0.0,0.0,0.0,0.8296472,1.2001706,-0.7037831,-1.031584,0.1530372,0.97713107,0.17594187,0.39404127,-0.16781132,0.8077801,0.6157803,0.6083844,0.44557923,0.87450147,-1.3817958,0.82899135,-0.8114813,0.44557923,1.2462972,-0.28199905,-0.24198711,0.0,0.6876986,-0.34088725,-1.031584,-0.05734399,1.5827352,1.2462972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.5001250000000006,"[10, 64, 47, 4]",a.x not > c.x and a.y not > c.y and a.z not > c.z and a.vx not > c.vx and a.vz not > c.vz and b.y > d.y and b.z > d.z and b.vz > d.vz and 
"1.6112744,0.0,0.0,0.0,0.0,0.0,0.0,0.8296472,1.2001706,-0.7037831,-1.031584,0.1530372,0.97713107,0.17594187,0.39404127,-0.16781132,0.8077801,0.6157803,0.6083844,0.44557923,0.87450147,-1.3817958,0.82899135,-0.8114813,0.44557923,1.2462972,-0.28199905,-0.24198711,-0.1648004,0.6876986,-0.34088725,-1.031584,-0.05734399,1.5827352,1.2462972,-1.3576608,0.6467031,1.308013,1.3164357,0.72160727,-0.49161163,-2.2276263,0.9329657,-0.21310684,0.5830019,0.9138996,-0.44373274,0.005446672,0.44557923,1.0655994,-1.4038866,1.2001706,0.4302182,0.03842706,-0.80473703,-1.4926343,0.0,-0.5188604,1.2679509,-0.6573556,-1.3033077,1.647339,-0.49161163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.35552925,"[10, 64, 47, 4, 58, 74, 69, 63]",a.x not > c.x and a.y not > c.y and a.z not > c.z and a.vx not > c.vx and a.vz not > c.vz and b.y > d.y and b.z > d.z and b.vz > d.vz and d.y not < c.y and d.z not < c.z and d.vx not < c.vx and d.vy not < c.vy and d.vz not < c.vz and e.z < g.z and e.vx < g.vx and e.vy < g.vy and e.vz < g.vz and f.x >  3497 and f.z >  1887 and f.vx >  18531 and f.vy >  11077 and f.vz >  10753 and g.vx < a.vx and g.vy < a.vy and g.vz < a.vz and h.x =  41677 and h.z =  680 and h.vx =  5589 and h.vz =  12397
"-0.010166209,0.0,0.0,0.0,0.0,0.0,0.0,-0.010166209,-0.5906557,-0.7037831,0.45416978,-1.788191,0.72160727,-0.663891,1.6112744,0.17594187,-0.28199905,-2.0706594,-0.9100887,-2.4463813,-0.2442859,-1.3817958,0.2872325,0.45668197,1.6699722,-0.05734399,-1.2230517,-0.21310684,-0.30980763,-0.8908002,-0.6925715,0.5766828,0.82899135,-0.16781132,1.770605,1.0177481,-1.1649508,0.45416978,-1.031584,0.1530372,1.2001706,1.2001706,0.2616402,1.8878331,-2.2276263,-0.28199905,-1.3209256,0.7016011,-1.788191,-0.30980763,-0.21310684,-0.30600733,-0.34088725,-0.75572586,0.17272791,0.5830019,0.19263524,0.0010262275,0.48705682,0.4302182,0.5830019,-0.05734399,-2.0706594,0.0,2.645703,0.46278405,-0.6573556,2.645703,0.2872325,-1.1649508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.078056999999999,"[49, 49, 10, 4, 8, 61, 100, 8, 44]",a.x > f.x and a.y > f.y and a.z > f.z and a.vx > f.vx and a.vz > f.vz and b.x > f.x and b.y > f.y and b.z > f.z and b.vx > f.vx and b.vy > f.vy and b.vz > f.vz and d.x not < c.x and d.y not < c.y and d.z not < c.z and d.vx not < c.vx and d.vy not < c.vy and  and e.x not = b.x and e.y not = b.y and e.z not = b.z and e.vx not = b.vx and e.vy not = b.vy and e.vz not = b.vz and f.x = e.x and f.y = e.y and f.z = e.z and f.vy = e.vy and f.vz = e.vz and g.y > h.y and g.z > h.z and g.vx > h.vx and g.vy > h.vy and g.vz > h.vz and h.x not = b.x and h.vx not = b.vx and h.vy not = b.vy and h.vz not = b.vz and 
"-0.23630635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.73816943,-0.7037831,-0.9100887,0.87450147,-0.6925715,-0.274198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.1179180324738998,[54],
"-0.23630635,0.0,0.0,0.0,0.0,0.0,0.0,0.670316,-0.73816943,-0.7037831,-0.9100887,0.87450147,-0.6925715,-0.274198,-0.23630635,-1.5368764,1.308013,0.1530372,1.308013,1.0865178,-0.61034095,2.8721137,-0.11276989,0.2872325,0.45668635,-0.09954927,0.21228214,-1.7178416,0.048415564,0.4302182,-0.44373274,0.69753945,-1.031584,-1.4038866,1.647339,0.0,2.1559265,-0.09954927,-0.25866097,1.2737917,0.8077801,0.76936793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.896249999999999,"[54, 19, 54, 59, 71]",b.x = a.x and b.y = a.y and b.z = a.z and b.vx = a.vx and b.vy = a.vy and b.vz = a.vz and 
"-0.23630635,0.0,0.0,0.0,0.0,0.0,0.0,0.670316,-0.73816943,-0.7037831,-0.9100887,0.87450147,-0.6925715,-0.274198,-0.23630635,-1.5368764,1.308013,0.1530372,1.308013,1.0865178,-0.61034095,2.8721137,-0.11276989,0.2872325,0.45668635,-0.09954927,0.21228214,-1.7178416,0.048415564,0.4302182,-0.44373274,0.69753945,-1.031584,-1.4038866,1.647339,-1.3576608,2.1559265,-0.09954927,-0.25866097,1.2737917,0.8077801,0.76936793,-0.010716301,-0.5906557,0.1530372,1.8878331,1.0466249,-0.05734399,1.0466249,-0.23630635,-1.1649508,-0.274198,0.17272791,1.3164357,-0.7529721,-1.3209256,0.34888828,-0.75572586,1.3164357,0.90814424,-1.031584,-0.44373274,0.005446672,0.0,1.179451,-0.15749894,-0.73816943,-0.15749894,0.72803485,-0.24198711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",10.014906250000001,"[54, 19, 54, 59, 71, 74, 53, 54, 99]",a.x = g.x and a.y = g.y and a.z = g.z and a.vx = g.vx and a.vy = g.vy and a.vz = g.vz and b.x = a.x and b.y = a.y and b.z = a.z and b.vx = a.vx and b.vy = a.vy and b.vz = a.vz and c.z = g.z and c.vx = g.vx and c.vy = g.vy and  and e.x not < a.x and e.y not < a.y and e.z not < a.z and e.vx not < a.vx and e.vy not < a.vy and e.vz not < a.vz and f.y >  47610 and f.z >  2676 and f.vx >  19747 and f.vy >  3900 and f.vz >  12042 and h.y = g.y and h.vy = g.vy and  and 
"0.8296472,0.0,0.0,0.0,0.0,0.0,0.0,-0.010166209,-0.6918339,-0.73816943,-0.94517195,1.0865178,-0.8449828,-0.4081434,1.0655994,-0.5911527,-0.5906557,-0.16781132,-0.80473703,0.46278405,1.2001706,-0.6897947,-0.8931989,-0.94517195,-0.8449828,0.1530372,-0.03968005,0.6989373,0.0,0.8260993,-0.05734399,-0.5911527,2.645703,0.9138996,-1.788191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.16725,"[64, 49, 63, 28]",a.x > d.x and a.y > d.y and a.z > d.z and a.vy > d.vy and a.vz > d.vz and c.y =  76421 and c.z =  2287 and c.vx =  14435 and c.vy =  659 and  and 
"0.8296472,0.0,0.0,0.0,0.0,0.0,0.0,-0.010166209,-0.6918339,-0.73816943,-0.94517195,1.0865178,-0.8449828,-0.4081434,1.0655994,-0.5911527,-0.5906557,-0.16781132,-0.80473703,0.46278405,1.2001706,-0.6897947,-0.8931989,-0.94517195,-0.8449828,0.1530372,-0.03968005,0.6989373,0.9329657,0.8260993,-0.05734399,-0.5911527,2.645703,0.9138996,-1.788191,0.0,-0.663891,-0.7136242,0.76936793,-0.6837052,1.308013,0.2872325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.714125,"[64, 49, 63, 28, 69]",a.x > d.x and a.y > d.y and a.z > d.z and a.vy > d.vy and a.vz > d.vz and c.y =  76421 and c.z =  2287 and c.vx =  14435 and c.vy =  659 and  and 
"0.8296472,0.0,0.0,0.0,0.0,0.0,0.0,-0.010166209,-0.6918339,-0.73816943,-0.94517195,1.0865178,-0.8449828,-0.4081434,1.0655994,-0.5911527,-0.5906557,-0.16781132,-0.80473703,0.46278405,1.2001706,-0.6897947,-0.8931989,-0.94517195,-0.8449828,0.1530372,-0.03968005,0.6989373,0.9329657,0.8260993,-0.05734399,-0.5911527,2.645703,0.9138996,-1.788191,-1.3817958,-0.663891,-0.7136242,0.76936793,-0.6837052,1.308013,0.2872325,0.0,-0.73816943,-1.1649508,-1.4926343,0.45416978,0.44557923,1.6699722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.7426625,"[64, 49, 63, 28, 69, 4]",a.x > d.x and a.y > d.y and a.z > d.z and a.vy > d.vy and a.vz > d.vz and b.y > f.y and b.z > f.z and b.vx > f.vx and b.vy > f.vy and b.vz > f.vz and c.y =  76421 and c.z =  2287 and c.vx =  14435 and c.vy =  659 and  and d.x < f.x and d.y < f.y and d.z < f.z and d.vx < f.vx and d.vy < f.vy and d.vz < f.vz and e.x < a.x and e.y < a.y and e.z < a.z and e.vx < a.vx and e.vy < a.vy and e.vz < a.vz and 
"2.0847588,0.0,0.0,0.0,0.0,0.0,0.0,-1.178099,1.8942884,1.6699722,1.2807684,0.69753945,-0.8449828,-0.7529721,-0.28265157,0.8077801,-0.15749894,0.005565719,2.645703,1.5827352,-0.4081434,0.09538865,-0.34088725,-0.5906557,1.4504056,2.645703,0.82899135,-0.6573556,0.0,0.8260993,0.87450147,0.17594187,-0.5911527,1.3164357,1.308013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.2212499999999995,"[98, 68, 38, 105]",
"2.0847588,0.0,0.0,0.0,0.0,0.0,0.0,-1.178099,1.8942884,1.6699722,1.2807684,0.69753945,-0.8449828,-0.7529721,-0.28265157,0.8077801,-0.15749894,0.005565719,2.645703,1.5827352,-0.4081434,0.09538865,-0.34088725,-0.5906557,1.4504056,2.645703,0.82899135,-0.6573556,-0.57599825,0.8260993,0.87450147,0.17594187,-0.5911527,1.3164357,1.308013,-0.30980763,0.72803485,-0.124371804,-1.3869828,-1.031584,0.72803485,-0.08598071,0.37036026,-0.61034095,-1.788191,-0.03968005,-0.9100887,-0.8114813,0.69753945,1.6112744,1.3164357,-1.1352605,0.21228214,0.72803485,1.0466249,-0.8114813,-0.1648004,0.8260993,1.0865178,-0.8931989,0.03842706,1.770605,0.21228214,0.0,0.005446672,0.6157803,-0.15749894,0.8260993,0.44557923,1.9376591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.9555453125,"[98, 68, 38, 105, 62, 8, 65, 10, 58]",b.x > e.x and b.y > e.y and b.z > e.z and b.vx > e.vx and b.vz > e.vz and c.x > g.x and c.y > g.y and c.vy > g.vy and  and d.x < h.x and d.y < h.y and d.z < h.z and d.vx < h.vx and d.vy < h.vy and d.vz < h.vz and e.x not > b.x and e.y not > b.y and e.z not > b.z and e.vx not > b.vx and e.vz not > b.vz and f.y not = b.y and f.z not = b.z and f.vy not = b.vy and  and g.x > c.x and g.y > c.y and g.vx > c.vx and g.vy > c.vy and g.vz > c.vz and h.x not > c.x and h.y not > c.y and h.vx not > c.vx and h.vz not > c.vz and 
"-1.3817958,0.0,0.0,0.0,0.0,0.0,0.0,0.19263524,0.44557923,-0.2442859,1.5827352,1.8942884,-1.7072062,-0.09954927,-0.010166209,0.03842706,-1.4038866,0.82899135,0.04709822,0.72160727,0.82899135,1.6112744,1.0865178,-1.4038866,0.5830019,0.6989373,0.6876986,1.612446,-0.84629077,-0.30600733,-1.3869828,-0.44373274,0.2872325,-0.80473703,-0.7037831,2.4530919,-0.7529721,0.82899135,1.9376591,1.308013,-1.031584,-0.16781132,-1.3817958,-1.3209256,0.82899135,-0.8114813,0.8077801,-1.7178416,0.7016011,0.0,-0.274198,-0.8931989,-0.75572586,-0.30600733,0.7016011,0.28626758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.1149225,"[4, 44, 49, 10, 52, 88, 4]",a.x not < c.x and a.y not < c.y and a.z not < c.z and a.vx not < c.vx and  and b.z < d.z and b.vx < d.vx and b.vy < d.vy and  and c.y > f.y and c.z > f.z and c.vy > f.vy and c.vz > f.vz and d.x not > c.x and d.y not > c.y and d.z not > c.z and d.vy not > c.vy and  and e.x not < b.x and e.z not < b.z and e.vx not < b.vx and e.vy not < b.vy and e.vz not < b.vz and f.x <  92168 and f.z <  9383 and f.vx <  1753 and f.vy <  15506 and  and 
