pattern,rating,events,actions,conds,pattern_str
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",24.3744653880123,"[57, 63, 57, 63]","['v<', 'v>', '<', 'not=', 'vnot=', 'not<', '<', '=', '>', 'not=', '=', '>', 'vnot>', 'vnot>', 'not<', 'not<', '>', 'not<', '<', 'not<']","['and', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'and']",a.x < value and a.y > value or a.vx not= b.vx and a.vy not= value AND b.vy not= d.vy AND c.y > a.y or c.z not> value or c.vx not> value and c.vy not< a.vy
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.875136601205505,[105],"['vnot>', 'vnot<', 'vnot<', 'v>', 'v<']","['or', 'or', 'or', 'or', 'and']",a.x not> value or a.y not< value or a.z not< value or a.vx > value or a.vy < value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",11.020768703248365,"[105, 49]","['vnot>', 'vnot<', 'vnot<', 'v>', 'v<', 'not<', '<', 'vnot<', 'vnot=', 'vnot=']","['or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'or', 'and']",a.x not> value or a.y not< value or a.z not< value or a.vx > value or a.vy < value AND b.z not< value or b.vx not= value or b.vy not= value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",21.116617583621878,"[105, 49, 105, 49]","['vnot>', 'vnot<', 'vnot<', 'v>', 'v<', 'not<', '<', 'vnot<', 'vnot=', 'vnot=', 'vnot<', '>', 'v<', 'vnot=', 'not<', 'vnot>', '>', 'vnot>', 'not=', 'not<']","['or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'and']",a.x not> value or a.y not< value or a.z not< value or a.vx > value or a.vy < value AND b.y < a.y and b.z not< value or b.vx not= value or b.vy not= value AND c.x not< value and c.y > a.y or c.z < value and c.vx not= value and c.vy not< a.vy AND d.x not> value or d.z not> value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.9339691954179035,[69],"['vnot<', 'v=', '=', '>', 'not<']","['and', 'and', 'and', 'and', 'or']",a.x not< value and a.y = value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",10.160806561223398,"[69, 65]","['vnot<', 'v=', '=', '>', 'not<', 'not<', 'v>', 'v<', 'not=', 'not<']","['and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'or']",a.x not< value and a.y = value AND b.y > value and b.z < value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",16.784858285002613,"[69, 65, 69]","['vnot<', 'v=', '=', '>', 'not<', 'not<', 'v>', 'v<', 'not=', 'not<', 'vnot>', '>', 'not<', 'v<', 'not<']","['and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'and']",a.x not< value and a.y = value and a.vy not< c.vy AND b.y > value and b.z < value AND c.x not> value or c.vx < value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.9502741189834785,[75],"['=', 'v<', '<', 'not<', 'v=']","['or', 'and', 'and', 'or', 'or']",a.y < value or a.vy = value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",13.387744405972043,"[75, 65]","['=', 'v<', '<', 'not<', 'v=', 'v<', '=', 'v>', 'vnot<', 'v>']","['or', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'and']",a.y < value and a.vx not< b.vx or a.vy = value AND b.x < value and b.z > value and b.vx not< value and b.vy > value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.452929399999998,"['73', '71', '97', '65', '62', '63']","['not<', 'not>', 'vv= ', 'not vnot=', 'not not<', 'not v<', 'v=', 'not not<', 'v>', 'vnot>', 'v>', '>', 'not =', 'vnot>', 'vnot=', '<', 'not <', 'vnot<', 'v>', 'vnot>', 'vnot= ', 'nop', 'not not=', 'nop', 'not>', 'not vnot=', 'nop', '>', 'vnot<', 'vnot not< ']","['and', 'or', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'and']",a.x not< f.x and a.y not> b.y or a.z  157 or a.vx not vnot= e.vx and a.vy not not< b.vy AND b.x not v< d.x and b.y = nop or b.z not not< d.z or b.vx > nop and b.vy not> nop AND c.x > nop and c.y > f.y and c.z not = a.z and c.vx not> nop and c.vy not= nop AND d.y not < a.y and d.z not< nop or d.vx > nop and d.vy not> nop AND e.x not=  88523 and e.z not not= a.z and e.vy not> d.vy AND f.vx not< nop and f.vy not not<  1638
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.467050579999998,"['73', '71', '97', '65', '62', '63', '74']","['not<', 'not>', 'vv= ', 'not vnot=', 'not not<', 'not v<', 'v=', 'not not<', 'v>', 'vnot>', 'v>', '>', 'not =', 'vnot>', 'vnot=', '<', 'not <', 'vnot<', 'v>', 'vnot>', 'vnot= ', 'nop', 'not not=', 'nop', 'not>', 'not vnot=', 'nop', '>', 'vnot<', 'vnot not< ', 'v<', 'not=', '>', 'nop', 'nop']","['and', 'or', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'and']",a.x not< f.x and a.y not> b.y or a.z  157 or a.vx not vnot= e.vx and a.vy not not< b.vy AND b.x not v< d.x and b.y = nop or b.z not not< d.z or b.vx > nop and b.vy not> nop AND c.x > nop and c.y > f.y and c.z not = a.z and c.vx not> nop and c.vy not= nop AND d.y not < a.y and d.z not< nop or d.vx > nop and d.vy not> nop AND e.x not=  88523 and e.z not not= a.z and e.vy not> d.vy AND f.x not vnot= g.x or f.z > c.z and f.vx not< nop and f.vy not not<  1638 AND g.x < nop
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.672958512285992,[65],"['v=', '>', 'v>', 'not<', 'vnot<']","['or', 'or', 'or', 'and', 'and']",a.x = value or a.z > value or a.vy not< value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",13.415822983796739,"[65, 53]","['v=', '>', 'v>', 'not<', 'vnot<', '<', 'v=', 'not=', 'v=', 'not<']","['or', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'or']",a.x = value or a.z > value or a.vy not< value AND b.y = value or b.vx = value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",15.524000383776068,"[65, 53, 65]","['v=', '>', 'v>', 'not<', 'vnot<', '<', 'v=', 'not=', 'v=', 'not<', 'vnot=', '>', 'v>', 'vnot=', 'not<']","['or', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'and', 'and', 'or', 'or']",a.x = value or a.z > value or a.vy not< value AND b.x < c.x and b.y = value or b.vx = value AND c.x not= value or c.z > value and c.vx not= value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",27.201029131132795,"[65, 53, 65, 53]","['v=', '>', 'v>', 'not<', 'vnot<', '<', 'v=', 'not=', 'v=', 'not<', 'vnot=', '>', 'v>', 'vnot=', 'not<', 'vnot=', '>', 'vnot=', 'vnot<', 'not<']","['or', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'and', 'or', 'or']",a.x = value or a.z > value or a.vy not< value AND b.x < c.x and b.y = value or b.vx = value AND c.x not= value or c.y > a.y and c.z > value and c.vx not= value or c.vy not< a.vy AND d.x not= value or d.z not= value and d.vx not< value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",25.906587805754143,"[49, 105, 49, 105]","['vnot=', '=', 'vnot<', '>', 'not>', 'not<', 'vnot>', 'not=', 'not=', 'not>', 'vnot>', '>', '>', 'vnot<', 'not<', 'v<', '>', 'v<', '<', 'not<']","['and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or']",a.x not= value or a.z not< value and a.vx > b.vx AND b.x not< a.x or b.y not> value AND c.x not> value or c.y > a.y and c.vx not< value or c.vy not< a.vy AND d.x < value and d.z < value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.867299306157024,[57],"['v<', 'v<', '>', 'v=', 'v>']","['and', 'and', 'or', 'or', 'or']",a.x < value and a.y < value or a.vx = value or a.vy > value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",17.999341821086993,"[57, 59, 57]","['v<', 'v<', '>', 'v=', 'v>', 'vnot>', '<', '=', 'vnot<', '<', 'v=', '>', 'not<', '<', 'not<']","['and', 'and', 'or', 'or', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'or']",a.x < value and a.y < value or a.vx = value or a.vy > value AND b.x not> value or b.y < c.y or b.vx not< value and b.vy < c.vy AND c.x = value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",21.896468094693823,"[57, 59, 57, 59]","['v<', 'v<', '>', 'v=', 'v>', 'vnot>', '<', '=', 'vnot<', '<', 'v=', '>', 'not<', '<', 'not<', 'not>', '>', 'not=', 'not<', 'not<']","['and', 'and', 'or', 'or', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'and', 'and', 'or', 'and']",a.x < value and a.y < value or a.vx = value or a.vy > value AND b.x not> value or b.y < c.y or b.vx not< value and b.vy < c.vy AND c.x = value and c.y > a.y or c.z not< b.z or c.vy not< a.vy
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.210540848625483,[65],"['v<', 'v>', 'not>', 'v>', 'v>']","['and', 'or', 'or', 'and', 'and']",a.x < value and a.y > value or a.vx > value and a.vy > value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",11.069731159170647,"[65, 67]","['v<', 'v>', 'not>', 'v>', 'v>', 'v<', 'not<', 'v<', 'not>', 'not=']","['and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'and']",a.x < value and a.y > value or a.vx > value and a.vy > value AND b.x < value or b.z < value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",21.573765107223362,"[65, 67, 65, 67]","['v<', 'v>', 'not>', 'v>', 'v>', 'v<', 'not<', 'v<', 'not>', 'not=', 'not=', '>', '<', '=', 'not<', 'not=', '>', 'v<', 'vnot=', 'not<']","['and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or']",a.x < value and a.y > value or a.z not> c.z or a.vx > value and a.vy > value AND b.x < value or b.z < value AND c.y > a.y or c.vy not< a.vy AND d.z < value or d.vx not= value
"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.9857999999999993,"['59', '69', '68']","['not<', 'not>', 'v<', 'vnot = ', 'not not=', 'v>', 'nop', 'nop', 'not >', 'not v=', 'v= ', 'nop', 'nop', '=', 'not<']","['and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'or']",a.z < nop or a.vx not =  2119 and a.vy not not= b.vy AND b.x > nop and b.vx not > c.vx AND c.x =  68568
