pattern,rating,events,actions,conds,pattern_str
"-0.61118454,0.0,0.0,0.0,0.0,0.0,-1.3072441,0.12869886,1.7086998,-0.20938258,1.6350516,1.7086998,0.21645445,1.6914235,0.28321254,1.4327127,0.4821025,0.4823907,-0.5578397,0.21850403,0.24568138,0.49371666,0.36535943,-0.21267816,0.39771733,-0.6251112,1.2535046,-0.3890854,0.19291656,3.2103708,-0.63017553,0.4823907,0.32362935,-0.23585677,1.4923859,0.85054797,-0.07193202,-0.66985655,-0.2076262,1.3533925,-0.96698713,0.119877115,0.0,-0.36395893,0.15827498,-0.90468484,-0.917232,-1.1839782,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.9296875,"[99, 19, 53, 4, 65, 8, 106]","['nop', 'not >', '<', 'v= ', 'not >', 'nop', 'nop', 'v+> ', 'nop', 'v+> ', 'vnot -> ', 'vnot *= ', 'nop', 'nop', 'nop', 'v-> ', 'vnot +> ', 'not =', 'not =', 'vnot +> ', 'v+> ', 'not >', 'vnot +> ', 'v*= ', 'nop', 'nop', '<', 'nop', 'not =', '=', 'not <', 'nop', 'vnot -> ', 'v-> ', 'v-> ']","['and', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'and', 'or']",a.y not > f.y and a.z < d.z and a.vx =  13619 or a.vy not > f.vy AND c.y = e.y * 35217 AND d.y not +>  c.y + 72393 and d.z not = g.z or d.vx not = c.vx AND e.x +>  b.x + 3474 and e.y not > c.y or e.vx not = c.vx + 17056 AND f.y < c.y and f.vx not = e.vx
"-0.61118454,0.0,0.0,0.0,0.0,0.0,-1.3072441,0.12869886,1.7086998,-0.20938258,1.6350516,1.7086998,0.21645445,1.6914235,0.28321254,1.4327127,0.4821025,0.4823907,-0.5578397,0.21850403,0.24568138,0.49371666,0.36535943,-0.21267816,0.39771733,-0.6251112,1.2535046,-0.3890854,0.19291656,3.2103708,-0.63017553,0.4823907,0.32362935,-0.23585677,1.4923859,0.85054797,-0.07193202,-0.66985655,-0.2076262,1.3533925,-0.96698713,0.119877115,0.55673563,-0.36395893,0.15827498,-0.90468484,-0.917232,-1.1839782,0.0,0.21850403,1.8454858,1.1261606,-1.9078034,0.54282004,0.0",2.1898437499999996,"[99, 19, 53, 4, 65, 8, 106, 44]","['nop', 'not >', '<', 'v= ', 'not >', 'nop', 'nop', 'v+> ', 'nop', 'v+> ', 'vnot -> ', 'vnot *= ', 'nop', 'nop', 'nop', 'v-> ', 'vnot +> ', 'not =', 'not =', 'vnot +> ', 'v+> ', 'not >', 'vnot +> ', 'v*= ', 'nop', 'nop', '<', 'nop', 'not =', '=', 'not <', 'nop', 'vnot -> ', 'v-> ', 'v-> ', 'vnot -> ', 'nop', 'not =', 'not >', 'nop']","['and', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'or', 'and']",a.y not > f.y and a.z < d.z and a.vx =  13619 or a.vy not > f.vy AND b.z +>  h.z + 1840 AND c.x not ->  h.x + 33597 or c.y = e.y * 35217 AND d.x ->  h.x + 95138 and d.y not +>  c.y + 72393 and d.z not = g.z or d.vx not = c.vx AND e.x +>  b.x + 3474 and e.y not > c.y or e.z not +>  h.z + 12602 or e.vx not = c.vx + 17056 AND f.y < c.y and f.vx not = e.vx or f.vy = h.vy AND g.x not < d.x or g.z not ->  e.z + 1949 or g.vx ->  d.vx + 13034 and g.vy ->  b.vy + 8315
"-1.154788,0.0,0.0,0.0,0.0,0.0,0.0,0.24361089,-0.30026627,-0.90468484,-1.9078034,-2.2744007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.8952198557347048,[88],"['v*= ', 'v*= ', 'vnot -> ', 'not >', 'not >']","['or', 'and', 'or', 'or', 'and']",
"-1.154788,0.0,0.0,0.0,0.0,0.0,0.39771733,0.24361089,-0.30026627,-0.90468484,-1.9078034,-2.2744007,0.0,-0.20938258,1.4001973,-2.2744007,-2.2471738,2.0280106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.119999999999999,"[88, 65]","['v*= ', 'v*= ', 'vnot -> ', 'not >', 'not >', '<', 'not >', 'not >', 'vnot -> ', 'vnot *= ']","['or', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or']",
"-1.154788,0.0,0.0,0.0,0.0,0.0,0.39771733,0.24361089,-0.30026627,-0.90468484,-1.9078034,-2.2744007,1.159651,-0.20938258,1.4001973,-2.2744007,-2.2471738,2.0280106,0.0,1.3872275,0.24568138,-1.5889555,-1.0129211,-1.5541923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.5250000000000004,"[88, 65, 10]","['v*= ', 'v*= ', 'vnot -> ', 'not >', 'not >', '<', 'not >', 'not >', 'vnot -> ', 'vnot *= ', 'v*= ', 'nop', 'not >', 'v-> ', '<']","['or', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and']",a.vy not > c.vy AND b.z not > c.z
"-1.154788,0.0,0.0,0.0,0.0,0.0,0.39771733,0.24361089,-0.30026627,-0.90468484,-1.9078034,-2.2744007,1.159651,-0.20938258,1.4001973,-2.2744007,-2.2471738,2.0280106,-1.4312328,1.3872275,0.24568138,-1.5889555,-1.0129211,-1.5541923,0.0,1.2535046,-0.22864158,1.5391775,0.24361089,1.6138422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.9375,"[88, 65, 10, 62]","['v*= ', 'v*= ', 'vnot -> ', 'not >', 'not >', '<', 'not >', 'not >', 'vnot -> ', 'vnot *= ', 'v*= ', 'nop', 'not >', 'v-> ', '<', 'vnot +> ', 'vnot > ', 'vnot *= ', 'v*= ', 'vnot -> ']","['or', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'and']",a.y not = d.y + 6119 or a.vy not > c.vy AND b.x < d.x or b.z not > c.z and b.vx not ->  d.vx + 25 AND c.z not > a.z and c.vx ->  d.vx + 17838 or c.vy < a.vy AND d.y not >  93793
"-1.154788,0.0,0.0,0.0,0.0,0.0,0.39771733,0.24361089,-0.30026627,-0.90468484,-1.9078034,-2.2744007,1.159651,-0.20938258,1.4001973,-2.2744007,-2.2471738,2.0280106,-1.4312328,1.3872275,0.24568138,-1.5889555,-1.0129211,-1.5541923,-0.67051333,1.2535046,-0.22864158,1.5391775,0.24361089,1.6138422,0.0,1.2368143,-0.25710666,-2.0521622,-0.70969415,-0.9956654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.76875,"[88, 65, 10, 62, 13]","['v*= ', 'v*= ', 'vnot -> ', 'not >', 'not >', '<', 'not >', 'not >', 'vnot -> ', 'vnot *= ', 'v*= ', 'nop', 'not >', 'v-> ', '<', 'vnot +> ', 'vnot > ', 'vnot *= ', 'v*= ', 'vnot -> ', 'v*= ', 'v+> ', 'nop', 'vnot -> ', '<']","['or', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'or']",a.y not = d.y + 6119 and a.z not ->  e.z + 13820 or a.vy not > c.vy AND b.x < d.x and b.y not > e.y or b.z not > c.z and b.vx not ->  d.vx + 25 AND c.z not > a.z and c.vx ->  d.vx + 17838 or c.vy < a.vy AND d.x not +>  c.x + 14644 and d.y not >  93793 or d.z = b.z * 1818
"-1.154788,0.0,0.0,0.0,0.0,0.0,0.39771733,0.24361089,-0.30026627,-0.90468484,-1.9078034,-2.2744007,1.159651,-0.20938258,1.4001973,-2.2744007,-2.2471738,2.0280106,-1.4312328,1.3872275,0.24568138,-1.5889555,-1.0129211,-1.5541923,-0.67051333,1.2535046,-0.22864158,1.5391775,0.24361089,1.6138422,-0.10840518,1.2368143,-0.25710666,-2.0521622,-0.70969415,-0.9956654,0.0,-0.22864158,1.8454858,-0.48009828,0.36732906,0.51240385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.059374999999999,"[88, 65, 10, 62, 13, 14]","['v*= ', 'v*= ', 'vnot -> ', 'not >', 'not >', '<', 'not >', 'not >', 'vnot -> ', 'vnot *= ', 'v*= ', 'nop', 'not >', 'v-> ', '<', 'vnot +> ', 'vnot > ', 'vnot *= ', 'v*= ', 'vnot -> ', 'v*= ', 'v+> ', 'nop', 'vnot -> ', '<', 'vnot > ', 'nop', 'v+> ', 'not =', 'v*= ']","['or', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'and']",a.y not = d.y + 6119 and a.z not ->  e.z + 13820 or a.vy not > c.vy AND b.x < d.x and b.y not > e.y or b.z not > c.z and b.vx not ->  d.vx + 25 AND c.z not > a.z and c.vx ->  d.vx + 17838 or c.vy < a.vy AND d.x not +>  c.x + 14644 and d.y not >  93793 or d.z = b.z * 1818 AND e.x not = b.x + 17256 and e.vx not ->  a.vx + 11325 and e.vy < c.vy AND f.x not >  42859
"-1.154788,0.0,0.0,0.0,0.0,0.0,0.39771733,0.24361089,-0.30026627,-0.90468484,-1.9078034,-2.2744007,1.159651,-0.20938258,1.4001973,-2.2744007,-2.2471738,2.0280106,-1.4312328,1.3872275,0.24568138,-1.5889555,-1.0129211,-1.5541923,-0.67051333,1.2535046,-0.22864158,1.5391775,0.24361089,1.6138422,-0.10840518,1.2368143,-0.25710666,-2.0521622,-0.70969415,-0.9956654,0.83593535,-0.22864158,1.8454858,-0.48009828,0.36732906,0.51240385,0.0,-0.0821031,0.85054797,-0.22864158,-0.19840105,0.15827498,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.3296875,"[88, 65, 10, 62, 13, 14, 24]","['v*= ', 'v*= ', 'vnot -> ', 'not >', 'not >', '<', 'not >', 'not >', 'vnot -> ', 'vnot *= ', 'v*= ', 'nop', 'not >', 'v-> ', '<', 'vnot +> ', 'vnot > ', 'vnot *= ', 'v*= ', 'vnot -> ', 'v*= ', 'v+> ', 'nop', 'vnot -> ', '<', 'vnot > ', 'nop', 'v+> ', 'not =', 'v*= ', 'nop', 'nop', 'nop', 'v*= ', 'nop']","['or', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'or']",a.y not = d.y + 6119 and a.z not ->  e.z + 13820 or a.vx not > g.vx or a.vy not > c.vy AND b.x < d.x and b.y not > e.y or b.z not > c.z and b.vx not ->  d.vx + 25 AND c.z not > a.z and c.vx ->  d.vx + 17838 or c.vy < a.vy AND d.x not +>  c.x + 14644 and d.y not >  93793 or d.z = b.z * 1818 AND e.x not = b.x + 17256 and e.y +>  g.y + 98461 and e.vx not ->  a.vx + 11325 and e.vy < c.vy AND f.x not >  42859 or f.vx not = a.vx
"-1.154788,0.0,0.0,0.0,0.0,0.0,0.39771733,0.24361089,-0.30026627,-0.90468484,-1.9078034,-2.2744007,1.159651,-0.20938258,1.4001973,-2.2744007,-2.2471738,2.0280106,-1.4312328,1.3872275,0.24568138,-1.5889555,-1.0129211,-1.5541923,-0.67051333,1.2535046,-0.22864158,1.5391775,0.24361089,1.6138422,-0.10840518,1.2368143,-0.25710666,-2.0521622,-0.70969415,-0.9956654,0.83593535,-0.22864158,1.8454858,-0.48009828,0.36732906,0.51240385,0.83593535,-0.0821031,0.85054797,-0.22864158,-0.19840105,0.15827498,0.0,-1.2340051,-0.81276,0.5059337,-0.30026627,0.7014896,0.0",6.740937499999999,"[88, 65, 10, 62, 13, 14, 24, 24]","['v*= ', 'v*= ', 'vnot -> ', 'not >', 'not >', '<', 'not >', 'not >', 'vnot -> ', 'vnot *= ', 'v*= ', 'nop', 'not >', 'v-> ', '<', 'vnot +> ', 'vnot > ', 'vnot *= ', 'v*= ', 'vnot -> ', 'v*= ', 'v+> ', 'nop', 'vnot -> ', '<', 'vnot > ', 'nop', 'v+> ', 'not =', 'v*= ', 'nop', 'nop', 'nop', 'v*= ', 'nop', 'v*= ', 'nop', 'not >', 'v*= ', 'not =']","['or', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'or']",a.x not = h.x + 73632 or a.y not = d.y + 6119 and a.z not ->  e.z + 13820 or a.vx not > g.vx or a.vy not > c.vy AND b.x < d.x and b.y not > e.y or b.z not > c.z and b.vx not ->  d.vx + 25 AND c.x not = h.x + 65879 and c.z not > a.z and c.vx ->  d.vx + 17838 or c.vy < a.vy AND d.x not +>  c.x + 14644 and d.y not >  93793 or d.z = b.z * 1818 and d.vx not = h.vx + 8360 or d.vy not ->  h.vy + 9502 AND e.x not = b.x + 17256 and e.y +>  g.y + 98461 and e.vx not ->  a.vx + 11325 and e.vy < c.vy AND f.x not >  42859 or f.vx not = a.vx AND g.vx not = d.vx + 5648
"1.159651,0.0,0.0,0.0,0.0,0.0,-0.3358107,0.54519814,-1.1245853,0.6152438,-0.92596424,0.5345167,0.0,0.8667575,-0.96698713,0.33626655,-1.5163003,1.4001973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.369999999999999,"[10, 40]","['not >', 'not =', 'v-> ', 'vnot +> ', 'nop', 'v< ', 'not =', 'v+> ', 'nop', 'nop']","['and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'or']",a.vx not +>  b.vx + 1526 AND b.x <  79585
"1.159651,0.0,0.0,0.0,0.0,0.0,-0.3358107,0.54519814,-1.1245853,0.6152438,-0.92596424,0.5345167,-0.67051333,0.8667575,-0.96698713,0.33626655,-1.5163003,1.4001973,0.0,-0.92596424,-0.5823657,-0.4538132,2.6439266,0.90365964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.5250000000000004,"[10, 40, 13]","['not >', 'not =', 'v-> ', 'vnot +> ', 'nop', 'v< ', 'not =', 'v+> ', 'nop', 'nop', 'nop', 'not <', 'v*= ', 'nop', 'nop']","['and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or']",a.z ->  c.z + 2431 and a.vx not +>  b.vx + 1526 AND b.x <  79585 or b.z +>  a.z + 3560
"1.159651,0.0,0.0,0.0,0.0,0.0,-0.3358107,0.54519814,-1.1245853,0.6152438,-0.92596424,0.5345167,-0.67051333,0.8667575,-0.96698713,0.33626655,-1.5163003,1.4001973,-0.61118454,-0.92596424,-0.5823657,-0.4538132,2.6439266,0.90365964,0.0,0.76293033,0.36732906,1.2587321,-0.917232,0.6562669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.9375,"[10, 40, 13, 99]","['not >', 'not =', 'v-> ', 'vnot +> ', 'nop', 'v< ', 'not =', 'v+> ', 'nop', 'nop', 'nop', 'not <', 'v*= ', 'nop', 'nop', 'nop', 'not =', 'nop', 'v-> ', 'not <']","['and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'and']",a.z ->  c.z + 2431 and a.vx not +>  b.vx + 1526 AND b.x <  79585 or b.z +>  a.z + 3560
"1.159651,0.0,0.0,0.0,0.0,0.0,-0.3358107,0.54519814,-1.1245853,0.6152438,-0.92596424,0.5345167,-0.67051333,0.8667575,-0.96698713,0.33626655,-1.5163003,1.4001973,-0.61118454,-0.92596424,-0.5823657,-0.4538132,2.6439266,0.90365964,0.39771733,0.76293033,0.36732906,1.2587321,-0.917232,0.6562669,0.0,-0.5797695,2.0280106,0.5059337,-0.27397308,1.6350516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.7687499999999998,"[10, 40, 13, 99, 65]","['not >', 'not =', 'v-> ', 'vnot +> ', 'nop', 'v< ', 'not =', 'v+> ', 'nop', 'nop', 'nop', 'not <', 'v*= ', 'nop', 'nop', 'nop', 'not =', 'nop', 'v-> ', 'not <', 'vnot = ', 'nop', 'not >', '<', 'nop']","['and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'or']",a.z ->  c.z + 2431 and a.vx not +>  b.vx + 1526 AND b.x <  79585 or b.y not = e.y or b.z +>  a.z + 3560 AND c.z not = e.z + 3839 AND d.y not = a.y AND e.x not =  90489
"1.159651,0.0,0.0,0.0,0.0,0.0,-0.3358107,0.54519814,-1.1245853,0.6152438,-0.92596424,0.5345167,-0.67051333,0.8667575,-0.96698713,0.33626655,-1.5163003,1.4001973,-0.61118454,-0.92596424,-0.5823657,-0.4538132,2.6439266,0.90365964,0.39771733,0.76293033,0.36732906,1.2587321,-0.917232,0.6562669,-1.4953194,-0.5797695,2.0280106,0.5059337,-0.27397308,1.6350516,0.0,0.37037852,0.16229391,1.1357142,0.4823907,0.85054797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.5593749999999993,"[10, 40, 13, 99, 65, 100]","['not >', 'not =', 'v-> ', 'vnot +> ', 'nop', 'v< ', 'not =', 'v+> ', 'nop', 'nop', 'nop', 'not <', 'v*= ', 'nop', 'nop', 'nop', 'not =', 'nop', 'v-> ', 'not <', 'vnot = ', 'nop', 'not >', '<', 'nop', '>', '<', 'not <', 'v+> ', 'nop']","['and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'and', 'or']",a.z ->  c.z + 2431 and a.vx not +>  b.vx + 1526 AND b.x <  79585 or b.y not = e.y or b.z +>  a.z + 3560 AND c.y not < f.y and c.z not = e.z + 3839 AND d.y not = a.y AND e.x not =  90489 or e.z not > f.z or e.vx < b.vx
"1.159651,0.0,0.0,0.0,0.0,0.0,-0.3358107,0.54519814,-1.1245853,0.6152438,-0.92596424,0.5345167,-0.67051333,0.8667575,-0.96698713,0.33626655,-1.5163003,1.4001973,-0.61118454,-0.92596424,-0.5823657,-0.4538132,2.6439266,0.90365964,0.39771733,0.76293033,0.36732906,1.2587321,-0.917232,0.6562669,-1.4953194,-0.5797695,2.0280106,0.5059337,-0.27397308,1.6350516,-0.5578397,0.37037852,0.16229391,1.1357142,0.4823907,0.85054797,0.0,-0.19012664,-1.9078034,0.1015092,2.7419603,-1.7779942,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.9968303571428567,"[10, 40, 13, 99, 65, 100, 4]","['not >', 'not =', 'v-> ', 'vnot +> ', 'nop', 'v< ', 'not =', 'v+> ', 'nop', 'nop', 'nop', 'not <', 'v*= ', 'nop', 'nop', 'nop', 'not =', 'nop', 'v-> ', 'not <', 'vnot = ', 'nop', 'not >', '<', 'nop', '>', '<', 'not <', 'v+> ', 'nop', '>', 'nop', 'not <', 'not >', 'v-> ']","['and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'and', 'and']",a.z ->  c.z + 2431 and a.vx not +>  b.vx + 1526 AND b.x <  79585 or b.y not = e.y or b.z +>  a.z + 3560 AND c.y not < f.y and c.z not = e.z + 3839 AND d.y not = a.y AND e.x not =  90489 or e.z not > f.z or e.vx < b.vx AND f.x > d.x or f.y < e.y or f.vx +>  b.vx + 2705
"1.159651,0.0,0.0,0.0,0.0,0.0,-0.3358107,0.54519814,-1.1245853,0.6152438,-0.92596424,0.5345167,-0.67051333,0.8667575,-0.96698713,0.33626655,-1.5163003,1.4001973,-0.61118454,-0.92596424,-0.5823657,-0.4538132,2.6439266,0.90365964,0.39771733,0.76293033,0.36732906,1.2587321,-0.917232,0.6562669,-1.4953194,-0.5797695,2.0280106,0.5059337,-0.27397308,1.6350516,-0.5578397,0.37037852,0.16229391,1.1357142,0.4823907,0.85054797,-1.154788,-0.19012664,-1.9078034,0.1015092,2.7419603,-1.7779942,0.0,0.6152438,0.98235387,0.2870992,-0.21267816,-0.21781397,0.0",3.0198437499999997,"[10, 40, 13, 99, 65, 100, 4, 88]","['not >', 'not =', 'v-> ', 'vnot +> ', 'nop', 'v< ', 'not =', 'v+> ', 'nop', 'nop', 'nop', 'not <', 'v*= ', 'nop', 'nop', 'nop', 'not =', 'nop', 'v-> ', 'not <', 'vnot = ', 'nop', 'not >', '<', 'nop', '>', '<', 'not <', 'v+> ', 'nop', '>', 'nop', 'not <', 'not >', 'v-> ', 'v-> ', 'v+> ', 'vnot -> ', 'v-> ', '=']","['and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'or']",a.x not > h.x and a.y not = h.y or a.z ->  c.z + 2431 and a.vx not +>  b.vx + 1526 AND b.x <  79585 or b.y not = e.y or b.z +>  a.z + 3560 AND c.y not < f.y and c.z not = e.z + 3839 AND d.y not = a.y AND e.x not =  90489 or e.z not > f.z or e.vx < b.vx AND f.x > d.x or f.y < e.y or f.z not < h.z and f.vx +>  b.vx + 2705 AND g.x > f.x or g.vx not > d.vx and g.vy ->  a.vy + 7541
"1.1508578,0.0,0.0,0.0,0.0,0.0,-0.5578397,-0.9956654,-0.40609673,-0.4420531,0.5865079,-0.17469835,0.0,-1.3020434,-0.38903478,1.1468918,-0.21781397,0.12869886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.3,"[73, 4]","['<', 'nop', '<', '>', '>', 'vnot +> ', 'v< ', 'nop', '=', 'not =']","['or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and']",b.y <  31619
"1.1508578,0.0,0.0,0.0,0.0,0.0,-0.5578397,-0.9956654,-0.40609673,-0.4420531,0.5865079,-0.17469835,-0.63017553,-1.3020434,-0.38903478,1.1468918,-0.21781397,0.12869886,0.0,0.5196486,0.16229391,0.1645761,-0.8187116,0.16229391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.625,"[73, 4, 8]","['<', 'nop', '<', '>', '>', 'vnot +> ', 'v< ', 'nop', '=', 'not =', 'not <', 'nop', 'not <', '>', '<']","['or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'or']",a.x < c.x or a.vy > c.vy AND b.y <  31619
"1.1508578,0.0,0.0,0.0,0.0,0.0,-0.5578397,-0.9956654,-0.40609673,-0.4420531,0.5865079,-0.17469835,-0.63017553,-1.3020434,-0.38903478,1.1468918,-0.21781397,0.12869886,1.058852,0.5196486,0.16229391,0.1645761,-0.8187116,0.16229391,0.86294264,0.2625125,-0.014071256,1.6138422,-1.4521983,-2.0521622,0.0,-1.693955,-0.23585677,-1.9078034,-0.23585677,1.7350619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.38475,"[73, 4, 8, 66, 28]","['<', 'nop', '<', '>', '>', 'vnot +> ', 'v< ', 'nop', '=', 'not =', 'not <', 'nop', 'not <', '>', '<', 'vnot +> ', '<', 'vnot -> ', 'vnot *= ', 'nop', 'vnot -> ', 'vnot +> ', 'not >', 'vnot +> ', 'not <']","['or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'or']",a.x < c.x or a.vy > c.vy AND b.y <  31619 or b.vy not = e.vy AND c.x not < a.x or c.z not < e.z or c.vx > e.vx or c.vy < e.vy AND d.y < b.y or d.vx = a.vx * 32
