pattern,rating,events,pattern_str
"1.1155807,0.0,0.0,0.0,0.0,0.0,-0.13058963,1.4944698,-2.1677806,0.33272952,0.4331707,0.051462643,1.3878369,1.3030417,-0.83194894,0.7161364,-0.9401309,-1.382051,1.0114388,-2.5495164,-0.31584662,0.50621235,-1.8468575,-0.7172213,0.40464228,0.34505507,0.4864578,-1.2456529,-0.85211796,-3.111886,0.0,-0.34988546,0.25752345,2.399013,0.01479504,-0.3593119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.51875,"[100, 47, 65, 8, 10]",a.x +>  d.x + 81859 and a.z +>  d.z + 10298 and a.vx +>  d.vx + 2025 and a.vy +>  d.vy + 10826 AND c.x > b.x and c.y > b.y and c.vx > b.vx and c.vy > b.vy
"1.1155807,0.0,0.0,0.0,0.0,0.0,-0.13058963,1.4944698,-2.1677806,0.33272952,0.4331707,0.051462643,1.3878369,1.3030417,-0.83194894,0.7161364,-0.9401309,-1.382051,1.0114388,-2.5495164,-0.31584662,0.50621235,-1.8468575,-0.7172213,0.40464228,0.34505507,0.4864578,-1.2456529,-0.85211796,-3.111886,-0.013720785,-0.34988546,0.25752345,2.399013,0.01479504,-0.3593119,0.0,0.89649147,-0.87182635,-1.7343254,0.7464616,0.1374902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.559374999999999,"[100, 47, 65, 8, 10, 98]",a.x +>  d.x + 81859 and a.z +>  d.z + 10298 and a.vx +>  d.vx + 2025 and a.vy +>  d.vy + 10826 AND c.x > b.x and c.y > b.y and c.vx > b.vx and c.vy > b.vy
"1.1155807,0.0,0.0,0.0,0.0,0.0,-0.13058963,1.4944698,-2.1677806,0.33272952,0.4331707,0.051462643,1.3878369,1.3030417,-0.83194894,0.7161364,-0.9401309,-1.382051,1.0114388,-2.5495164,-0.31584662,0.50621235,-1.8468575,-0.7172213,0.40464228,0.34505507,0.4864578,-1.2456529,-0.85211796,-3.111886,-0.013720785,-0.34988546,0.25752345,2.399013,0.01479504,-0.3593119,1.1155807,0.89649147,-0.87182635,-1.7343254,0.7464616,0.1374902,0.0,0.4199105,-1.4248675,1.0043852,-1.0985119,2.0175657,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.5796875,"[100, 47, 65, 8, 10, 98, 100]",a.x +>  d.x + 81859 and a.z +>  d.z + 10298 and a.vx +>  d.vx + 2025 and a.vy +>  d.vy + 10826 AND c.x > b.x and c.y > b.y and c.vx > b.vx and c.vy > b.vy AND d.x = g.x and d.y = g.y and d.z = g.z and d.vx = g.vx and d.vy = g.vy AND e.x +>  g.x + 199 and e.y +>  g.y + 13492 and e.vx +>  g.vx + 3176 and e.vy +>  g.vy + 12028 AND f.x > a.x and f.y > a.y and f.z > a.z and f.vx > a.vx and f.vy > a.vy
"1.1155807,0.0,0.0,0.0,0.0,0.0,-0.13058963,1.4944698,-2.1677806,0.33272952,0.4331707,0.051462643,1.3878369,1.3030417,-0.83194894,0.7161364,-0.9401309,-1.382051,1.0114388,-2.5495164,-0.31584662,0.50621235,-1.8468575,-0.7172213,0.40464228,0.34505507,0.4864578,-1.2456529,-0.85211796,-3.111886,-0.013720785,-0.34988546,0.25752345,2.399013,0.01479504,-0.3593119,1.1155807,0.89649147,-0.87182635,-1.7343254,0.7464616,0.1374902,-0.13058963,0.4199105,-1.4248675,1.0043852,-1.0985119,2.0175657,0.0,-1.1045356,0.32836178,0.13110045,-0.10124267,0.022162424,0.0",6.7421875,"[100, 47, 65, 8, 10, 98, 100, 47]",a.x +>  d.x + 81859 and a.z +>  d.z + 10298 and a.vx +>  d.vx + 2025 and a.vy +>  d.vy + 10826 AND c.x > b.x and c.y > b.y and c.vx > b.vx and c.vy > b.vy AND d.x = g.x and d.y = g.y and d.z = g.z and d.vx = g.vx and d.vy = g.vy AND e.x +>  g.x + 199 and e.y +>  g.y + 13492 and e.vx +>  g.vx + 3176 and e.vy +>  g.vy + 12028 AND f.x > a.x and f.y > a.y and f.z > a.z and f.vx > a.vx and f.vy > a.vy AND g.y +>  d.y + 53576 and g.z +>  d.z + 2817 and g.vx +>  d.vx + 17637 and g.vy +>  d.vy + 15752
"-1.7065489,0.0,0.0,0.0,0.0,0.0,0.40464228,0.7721031,0.34769076,-1.4196856,1.508804,0.7464616,0.0,-0.3194694,-0.4341043,-0.86638486,0.5788012,-0.27091572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.9499999999999997,"[97, 10]",
"-1.7065489,0.0,0.0,0.0,0.0,0.0,0.40464228,0.7721031,0.34769076,-1.4196856,1.508804,0.7464616,1.7751617,-0.3194694,-0.4341043,-0.86638486,0.5788012,-0.27091572,0.0,-1.0985119,-1.4248675,-0.518091,0.78085124,-0.6844141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.525,"[97, 10, 44]",
"-1.7065489,0.0,0.0,0.0,0.0,0.0,0.40464228,0.7721031,0.34769076,-1.4196856,1.508804,0.7464616,1.7751617,-0.3194694,-0.4341043,-0.86638486,0.5788012,-0.27091572,-1.3834921,-1.0985119,-1.4248675,-0.518091,0.78085124,-0.6844141,0.0,-0.4667428,0.6483973,-1.1351773,-2.1677806,-0.6778627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.6875,"[97, 10, 44, 71]",c.x ->  b.x + 75168 and c.y ->  b.y + 2431 and c.z ->  b.z + 13212 and c.vx ->  b.vx + 19248 and c.vy ->  b.vy + 15057
"-1.7065489,0.0,0.0,0.0,0.0,0.0,0.40464228,0.7721031,0.34769076,-1.4196856,1.508804,0.7464616,1.7751617,-0.3194694,-0.4341043,-0.86638486,0.5788012,-0.27091572,-1.3834921,-1.0985119,-1.4248675,-0.518091,0.78085124,-0.6844141,0.9362761,-0.4667428,0.6483973,-1.1351773,-2.1677806,-0.6778627,0.0,-0.83194894,-0.12442981,-1.1625471,-1.382051,-3.111886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.51875,"[97, 10, 44, 71, 64]",a.x < e.x and a.y < e.y and a.z < e.z and a.vx < e.vx and a.vy < e.vy AND c.x ->  b.x + 75168 and c.y ->  b.y + 2431 and c.z ->  b.z + 13212 and c.vx ->  b.vx + 19248 and c.vy ->  b.vy + 15057
"-1.7065489,0.0,0.0,0.0,0.0,0.0,0.40464228,0.7721031,0.34769076,-1.4196856,1.508804,0.7464616,1.7751617,-0.3194694,-0.4341043,-0.86638486,0.5788012,-0.27091572,-1.3834921,-1.0985119,-1.4248675,-0.518091,0.78085124,-0.6844141,0.9362761,-0.4667428,0.6483973,-1.1351773,-2.1677806,-0.6778627,-0.8216913,-0.83194894,-0.12442981,-1.1625471,-1.382051,-3.111886,0.0,-0.6844141,-0.31199366,0.7721031,-0.28301582,1.4944698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",8.809375,"[97, 10, 44, 71, 64, 105]",a.x < e.x and a.y < e.y and a.z < e.z and a.vx < e.vx and a.vy < e.vy AND c.x ->  b.x + 75168 and c.y ->  b.y + 2431 and c.z ->  b.z + 13212 and c.vx ->  b.vx + 19248 and c.vy ->  b.vy + 15057 AND d.x ->  f.x + 53161 and d.z ->  f.z + 14086 and d.vx ->  f.vx + 13647 and d.vy ->  f.vy + 14349 AND e.z +>  b.z + 1155 and e.vx +>  b.vx + 13197 and e.vy +>  b.vy + 17089
"-1.7065489,0.0,0.0,0.0,0.0,0.0,0.40464228,0.7721031,0.34769076,-1.4196856,1.508804,0.7464616,1.7751617,-0.3194694,-0.4341043,-0.86638486,0.5788012,-0.27091572,-1.3834921,-1.0985119,-1.4248675,-0.518091,0.78085124,-0.6844141,0.9362761,-0.4667428,0.6483973,-1.1351773,-2.1677806,-0.6778627,-0.8216913,-0.83194894,-0.12442981,-1.1625471,-1.382051,-3.111886,-1.972253,-0.6844141,-0.31199366,0.7721031,-0.28301582,1.4944698,0.0,-0.3593119,-0.046251334,1.0275655,-0.5010683,-1.0170349,0.0,0.0,0.0,0.0,0.0,0.0,0.0",8.8296875,"[97, 10, 44, 71, 64, 105, 63]",a.x < e.x and a.y < e.y and a.z < e.z and a.vx < e.vx and a.vy < e.vy AND b.x +>  g.x + 60159 and b.y +>  g.y + 14675 and b.z +>  g.z + 13938 and b.vy +>  g.vy + 589 AND c.x ->  b.x + 75168 and c.y ->  b.y + 2431 and c.z ->  b.z + 13212 and c.vx ->  b.vx + 19248 and c.vy ->  b.vy + 15057 AND d.x ->  f.x + 53161 and d.z ->  f.z + 14086 and d.vx ->  f.vx + 13647 and d.vy ->  f.vy + 14349 AND e.z +>  b.z + 1155 and e.vx +>  b.vx + 13197 and e.vy +>  b.vy + 17089 AND f.x ->  d.x + 92329 and f.y ->  d.y + 29532 and f.z ->  d.z + 11678 and f.vx ->  d.vx + 14573 and f.vy ->  d.vy + 6013
"-1.7065489,0.0,0.0,0.0,0.0,0.0,0.40464228,0.7721031,0.34769076,-1.4196856,1.508804,0.7464616,1.7751617,-0.3194694,-0.4341043,-0.86638486,0.5788012,-0.27091572,-1.3834921,-1.0985119,-1.4248675,-0.518091,0.78085124,-0.6844141,0.9362761,-0.4667428,0.6483973,-1.1351773,-2.1677806,-0.6778627,-0.8216913,-0.83194894,-0.12442981,-1.1625471,-1.382051,-3.111886,-1.972253,-0.6844141,-0.31199366,0.7721031,-0.28301582,1.4944698,1.2182326,-0.3593119,-0.046251334,1.0275655,-0.5010683,-1.0170349,0.0,1.2935784,-0.5010683,-0.83830464,0.12561865,-0.21042861,0.0",8.83984375,"[97, 10, 44, 71, 64, 105, 63, 52]",a.x < e.x and a.y < e.y and a.z < e.z and a.vx < e.vx and a.vy < e.vy AND b.x +>  g.x + 60159 and b.y +>  g.y + 14675 and b.z +>  g.z + 13938 and b.vy +>  g.vy + 589 AND c.x ->  b.x + 75168 and c.y ->  b.y + 2431 and c.z ->  b.z + 13212 and c.vx ->  b.vx + 19248 and c.vy ->  b.vy + 15057 AND d.x ->  f.x + 53161 and d.z ->  f.z + 14086 and d.vx ->  f.vx + 13647 and d.vy ->  f.vy + 14349 AND e.z +>  b.z + 1155 and e.vx +>  b.vx + 13197 and e.vy +>  b.vy + 17089 AND f.x ->  d.x + 92329 and f.y ->  d.y + 29532 and f.z ->  d.z + 11678 and f.vx ->  d.vx + 14573 and f.vy ->  d.vy + 6013 AND g.x = f.x and g.z = f.z and g.vx = f.vx and g.vy = f.vy
"-0.81693476,0.0,0.0,0.0,0.0,0.0,2.4149845,-3.111886,-0.60650873,-0.7971971,-0.85211796,0.33272952,0.0,-0.10124267,-0.8807658,-0.60650873,-1.544317,0.83835304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.3,"[16, 4]",
"-0.81693476,0.0,0.0,0.0,0.0,0.0,2.4149845,-3.111886,-0.60650873,-0.7971971,-0.85211796,0.33272952,-0.08137311,-0.10124267,-0.8807658,-0.60650873,-1.544317,0.83835304,1.2445666,0.8782646,0.014542606,-1.7343254,0.31219554,1.6869699,0.0,0.1613083,-1.2049375,0.4298573,-0.32101235,-0.70788604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.7875,"[16, 4, 57, 58]",
"-0.81693476,0.0,0.0,0.0,0.0,0.0,2.4149845,-3.111886,-0.60650873,-0.7971971,-0.85211796,0.33272952,-0.08137311,-0.10124267,-0.8807658,-0.60650873,-1.544317,0.83835304,1.2445666,0.8782646,0.014542606,-1.7343254,0.31219554,1.6869699,0.40464228,0.1613083,-1.2049375,0.4298573,-0.32101235,-0.70788604,0.0,-0.86638486,-0.20764256,0.7161364,0.12561865,-0.32101235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.36875,"[16, 4, 57, 58, 10]",a.x > e.x and a.y > e.y and a.z > e.z and a.vx > e.vx and a.vy > e.vy
"-0.81693476,0.0,0.0,0.0,0.0,0.0,2.4149845,-3.111886,-0.60650873,-0.7971971,-0.85211796,0.33272952,-0.08137311,-0.10124267,-0.8807658,-0.60650873,-1.544317,0.83835304,1.2445666,0.8782646,0.014542606,-1.7343254,0.31219554,1.6869699,0.40464228,0.1613083,-1.2049375,0.4298573,-0.32101235,-0.70788604,1.0146463,-0.86638486,-0.20764256,0.7161364,0.12561865,-0.32101235,0.0,0.069589764,1.2935784,-0.66572374,-1.1351773,1.5753208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.409375,"[16, 4, 57, 58, 10, 38]",a.x > e.x and a.y > e.y and a.z > e.z and a.vx > e.vx and a.vy > e.vy AND c.x not = f.x + 73365 and c.y not = f.y + 38928 and c.vx not = f.vx + 15854 and c.vy not = f.vy + 14514
"-0.81693476,0.0,0.0,0.0,0.0,0.0,2.4149845,-3.111886,-0.60650873,-0.7971971,-0.85211796,0.33272952,-0.08137311,-0.10124267,-0.8807658,-0.60650873,-1.544317,0.83835304,1.2445666,0.8782646,0.014542606,-1.7343254,0.31219554,1.6869699,0.40464228,0.1613083,-1.2049375,0.4298573,-0.32101235,-0.70788604,1.0146463,-0.86638486,-0.20764256,0.7161364,0.12561865,-0.32101235,2.4149845,0.069589764,1.2935784,-0.66572374,-1.1351773,1.5753208,0.0,1.2498744,0.78085124,-1.8970196,-0.9737692,-1.2518673,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.809374999999999,"[16, 4, 57, 58, 10, 38, 4]",a.x > e.x and a.y > e.y and a.z > e.z and a.vx > e.vx and a.vy > e.vy AND b.x ->  g.x + 21804 and b.z ->  g.z + 1863 and b.vx ->  g.vx + 1158 and b.vy ->  g.vy + 260 AND c.x not = f.x + 73365 and c.y not = f.y + 38928 and c.vx not = f.vx + 15854 and c.vy not = f.vy + 14514 AND e.x +>  g.x + 64714 and e.z +>  g.z + 8450 AND f.z > d.z and f.vx > d.vx
"-0.81693476,0.0,0.0,0.0,0.0,0.0,2.4149845,-3.111886,-0.60650873,-0.7971971,-0.85211796,0.33272952,-0.08137311,-0.10124267,-0.8807658,-0.60650873,-1.544317,0.83835304,1.2445666,0.8782646,0.014542606,-1.7343254,0.31219554,1.6869699,0.40464228,0.1613083,-1.2049375,0.4298573,-0.32101235,-0.70788604,1.0146463,-0.86638486,-0.20764256,0.7161364,0.12561865,-0.32101235,2.4149845,0.069589764,1.2935784,-0.66572374,-1.1351773,1.5753208,-0.40412748,1.2498744,0.78085124,-1.8970196,-0.9737692,-1.2518673,0.0,1.1772485,0.051462643,2.0175657,-1.9330112,0.4298573,0.0",6.8296875,"[16, 4, 57, 58, 10, 38, 4, 88]",a.x > e.x and a.y > e.y and a.z > e.z and a.vx > e.vx and a.vy > e.vy AND b.x ->  g.x + 21804 and b.z ->  g.z + 1863 and b.vx ->  g.vx + 1158 and b.vy ->  g.vy + 260 AND c.x not = f.x + 73365 and c.y not = f.y + 38928 and c.vx not = f.vx + 15854 and c.vy not = f.vy + 14514 AND e.x +>  g.x + 64714 and e.z +>  g.z + 8450 AND f.z > d.z and f.vx > d.vx
"-0.8216913,0.0,0.0,0.0,0.0,0.0,0.0,-0.12442981,1.5773655,0.6783866,2.3987904,-0.8928289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.4058609840345877,[105],
"-0.8216913,0.0,0.0,0.0,0.0,0.0,0.27590805,-0.12442981,1.5773655,0.6783866,2.3987904,-0.8928289,0.0,0.8782646,-1.1625471,1.0576781,-0.35229924,-0.518091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.699999999999999,"[105, 67]",
"-0.8216913,0.0,0.0,0.0,0.0,0.0,0.27590805,-0.12442981,1.5773655,0.6783866,2.3987904,-0.8928289,0.18774983,0.8782646,-1.1625471,1.0576781,-0.35229924,-0.518091,2.4149845,-0.9307327,1.5753208,1.6869699,1.5753208,0.83835304,0.0,-0.7671591,0.6633561,0.31219554,2.399013,-1.1936361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.2875,"[105, 67, 61, 4]",a.x ->  d.x + 92666 and a.vy ->  d.vy + 16571 AND b.x +>  a.x + 69336 and b.y +>  a.y + 34516 and b.z +>  a.z + 215 and b.vx +>  a.vx + 17365 and b.vy +>  a.vy + 15820
"-0.8216913,0.0,0.0,0.0,0.0,0.0,0.27590805,-0.12442981,1.5773655,0.6783866,2.3987904,-0.8928289,0.18774983,0.8782646,-1.1625471,1.0576781,-0.35229924,-0.518091,2.4149845,-0.9307327,1.5753208,1.6869699,1.5753208,0.83835304,1.0146463,-0.7671591,0.6633561,0.31219554,2.399013,-1.1936361,0.048324354,-1.9330112,0.34505507,-0.6568991,-1.6191772,-0.36869082,-1.1073718,-1.3068653,1.3030417,0.21387753,0.6416883,0.89649147,0.0,0.0480103,1.5048599,-0.24116534,-0.4667428,0.17106399,0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.6796875,"[105, 67, 61, 4, 38, 23, 66]",a.x ->  d.x + 92666 and a.vy ->  d.vy + 16571 AND b.x +>  a.x + 69336 and b.y +>  a.y + 34516 and b.z +>  a.z + 215 and b.vx +>  a.vx + 17365 and b.vy +>  a.vy + 15820 AND d.x ->  g.x + 87401 and d.z ->  g.z + 12034 and d.vy ->  g.vy + 2886 AND e.x > d.x and e.z > d.z and e.vy > d.vy AND f.x ->  e.x + 23345 and f.z ->  e.z + 11160 and f.vx ->  e.vx + 17005 and f.vy ->  e.vy + 15707
"-0.8216913,0.0,0.0,0.0,0.0,0.0,0.27590805,-0.12442981,1.5773655,0.6783866,2.3987904,-0.8928289,0.18774983,0.8782646,-1.1625471,1.0576781,-0.35229924,-0.518091,2.4149845,-0.9307327,1.5753208,1.6869699,1.5753208,0.83835304,1.0146463,-0.7671591,0.6633561,0.31219554,2.399013,-1.1936361,0.048324354,-1.9330112,0.34505507,-0.6568991,-1.6191772,-0.36869082,-1.1073718,-1.3068653,1.3030417,0.21387753,0.6416883,0.89649147,-0.13058963,0.0480103,1.5048599,-0.24116534,-0.4667428,0.17106399,0.0,0.014542606,0.26318014,-0.7172213,-1.1936361,0.09135681,0.0",7.68984375,"[105, 67, 61, 4, 38, 23, 66, 47]",a.x ->  d.x + 92666 and a.vy ->  d.vy + 16571 AND b.x +>  a.x + 69336 and b.y +>  a.y + 34516 and b.z +>  a.z + 215 and b.vx +>  a.vx + 17365 and b.vy +>  a.vy + 15820 AND d.x ->  g.x + 87401 and d.z ->  g.z + 12034 and d.vy ->  g.vy + 2886 AND e.x > d.x and e.z > d.z and e.vy > d.vy AND f.x ->  e.x + 23345 and f.z ->  e.z + 11160 and f.vx ->  e.vx + 17005 and f.vy ->  e.vy + 15707 AND g.x ->  a.x + 43262 and g.y ->  a.y + 39100 and g.z ->  a.z + 11929 and g.vx ->  a.vx + 14292 and g.vy ->  a.vy + 648
"0.40464228,0.0,0.0,0.0,0.0,0.0,0.0,-0.3764683,0.4000843,-0.5010683,-0.66572374,-0.70788604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.0016112696096333,[10],
"0.40464228,0.0,0.0,0.0,0.0,0.0,-0.8216913,-0.3764683,0.4000843,-0.5010683,-0.66572374,-0.70788604,0.0,0.25752345,0.022162424,-0.050035138,0.72721636,0.39400622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.199999999999999,"[10, 105]",
"0.40464228,0.0,0.0,0.0,0.0,0.0,-0.8216913,-0.3764683,0.4000843,-0.5010683,-0.66572374,-0.70788604,0.9362761,0.25752345,0.022162424,-0.050035138,0.72721636,0.39400622,0.0,0.31219554,0.34199253,0.48311144,-1.1045356,-0.36869082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.525,"[10, 105, 64]",
"0.40464228,0.0,0.0,0.0,0.0,0.0,-0.8216913,-0.3764683,0.4000843,-0.5010683,-0.66572374,-0.70788604,0.9362761,0.25752345,0.022162424,-0.050035138,0.72721636,0.39400622,0.9362761,0.31219554,0.34199253,0.48311144,-1.1045356,-0.36869082,0.0,0.3168224,-1.0170349,0.4199105,0.39400622,2.399013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",8.1,"[10, 105, 64, 64]",b.x ->  d.x + 36005 and b.y ->  d.y + 34096 and b.vx ->  d.vx + 9693 and b.vy ->  d.vy + 7902 AND c.y +>  b.y + 49634 and c.z +>  b.z + 9500 and c.vx +>  b.vx + 17509 and c.vy +>  b.vy + 8380
"0.40464228,0.0,0.0,0.0,0.0,0.0,-0.8216913,-0.3764683,0.4000843,-0.5010683,-0.66572374,-0.70788604,0.9362761,0.25752345,0.022162424,-0.050035138,0.72721636,0.39400622,0.9362761,0.31219554,0.34199253,0.48311144,-1.1045356,-0.36869082,0.18774983,0.3168224,-1.0170349,0.4199105,0.39400622,2.399013,0.0,0.77256995,0.061120138,-1.1936361,0.30569023,1.0104371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",8.1,"[10, 105, 64, 64, 61]",b.x ->  d.x + 36005 and b.y ->  d.y + 34096 and b.vx ->  d.vx + 9693 and b.vy ->  d.vy + 7902 AND c.y +>  b.y + 49634 and c.z +>  b.z + 9500 and c.vx +>  b.vx + 17509 and c.vy +>  b.vy + 8380 AND d.x +>  b.x + 57550 and d.y +>  b.y + 24590 and d.z +>  b.z + 12329 and d.vx +>  b.vx + 19560 and d.vy +>  b.vy + 15659
"0.40464228,0.0,0.0,0.0,0.0,0.0,-0.8216913,-0.3764683,0.4000843,-0.5010683,-0.66572374,-0.70788604,0.9362761,0.25752345,0.022162424,-0.050035138,0.72721636,0.39400622,0.9362761,0.31219554,0.34199253,0.48311144,-1.1045356,-0.36869082,0.18774983,0.3168224,-1.0170349,0.4199105,0.39400622,2.399013,0.40464228,0.77256995,0.061120138,-1.1936361,0.30569023,1.0104371,0.0,-3.111886,1.5773655,1.508804,1.0835917,-0.27992082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",10.0,"[10, 105, 64, 64, 61, 10]",b.x ->  d.x + 36005 and b.y ->  d.y + 34096 and b.vx ->  d.vx + 9693 and b.vy ->  d.vy + 7902 AND c.y +>  b.y + 49634 and c.z +>  b.z + 9500 and c.vx +>  b.vx + 17509 and c.vy +>  b.vy + 8380 AND d.x +>  b.x + 57550 and d.y +>  b.y + 24590 and d.z +>  b.z + 12329 and d.vx +>  b.vx + 19560 and d.vy +>  b.vy + 15659 AND e.x = c.x and e.y = c.y and e.z = c.z and e.vy = c.vy
"0.40464228,0.0,0.0,0.0,0.0,0.0,-0.8216913,-0.3764683,0.4000843,-0.5010683,-0.66572374,-0.70788604,0.9362761,0.25752345,0.022162424,-0.050035138,0.72721636,0.39400622,0.9362761,0.31219554,0.34199253,0.48311144,-1.1045356,-0.36869082,0.18774983,0.3168224,-1.0170349,0.4199105,0.39400622,2.399013,0.40464228,0.77256995,0.061120138,-1.1936361,0.30569023,1.0104371,-0.8216913,-3.111886,1.5773655,1.508804,1.0835917,-0.27992082,0.0,1.2314429,-1.1045356,0.53080165,0.17106399,-0.17931917,0.0,0.0,0.0,0.0,0.0,0.0,0.0",11.08125,"[10, 105, 64, 64, 61, 10, 105]",a.x +>  g.x + 63807 and a.y +>  g.y + 21136 and a.z +>  g.z + 1934 and a.vx +>  g.vx + 7865 and a.vy +>  g.vy + 5574 AND b.x ->  d.x + 36005 and b.y ->  d.y + 34096 and b.vx ->  d.vx + 9693 and b.vy ->  d.vy + 7902 AND c.y +>  b.y + 49634 and c.z +>  b.z + 9500 and c.vx +>  b.vx + 17509 and c.vy +>  b.vy + 8380 AND d.x +>  b.x + 57550 and d.y +>  b.y + 24590 and d.z +>  b.z + 12329 and d.vx +>  b.vx + 19560 and d.vy +>  b.vy + 15659 AND e.x = c.x and e.y = c.y and e.z = c.z and e.vy = c.vy AND f.x +>  g.x + 32975 and f.y +>  g.y + 87759 and f.z +>  g.z + 8071 and f.vx +>  g.vx + 15859 and f.vy +>  g.vy + 15806
