pattern,rating,events,pattern_str
"1.2680243,0.0,0.0,0.16818014,0.37492523,-0.803258,0.059918094,-0.17412886,1.8333403,-0.28806734,0.011893499,1.3771998,0.059918094,-0.051217794,0.9120824,2.3535924,2.5101514,-0.85568976,0.27630204,1.524994,-1.0459348,2.5101514,-1.0276952,-0.97046983,-0.051217794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.009090525,"[13, 54, 4, 19, 4, 97, 63]",a.x < b.x or a.y =  29840 and a.z < b.z and  and c.x not = d.x or c.y > d.y or  and d.x =  22103 and  and e.x = f.x or e.y >  36236 and e.z > f.z and  and 
"1.2680243,0.0,0.0,0.16818014,0.37492523,-0.803258,0.059918094,-0.17412886,1.8333403,-0.28806734,0.011893499,1.3771998,0.059918094,-0.051217794,0.9120824,2.3535924,2.5101514,-0.85568976,0.27630204,1.524994,-1.0459348,0.30132043,-1.0276952,-0.97046983,0.49673882,1.296188,1.5809183,2.1877804,1.524994,-0.85568976,-1.0459348,0.9120824,1.8333403,1.5809183",3.055098667,"[13, 54, 4, 19, 4, 97, 63, 67, 10, 47]",a.x < b.x or a.y =  29840 and a.z < b.z and  and c.x not = d.x or c.y > d.y or  and d.x =  22103 and  and e.x = f.x or e.y >  36236 and e.z > f.z and  and g.x not < h.x or g.y < h.y or  and h.x = i.x or h.y <  89761 and h.z =  14257 and i.x <  59791 and i.z =  12464 and j.x >  73984 and j.z <  8694
"0.8699865,0.0,0.0,0.49673882,-1.0276952,-1.623022,0.16818014,1.3771998,-1.0276952,-1.0276952,-0.803258,1.296188,-1.0459348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.61805,"[106, 10, 54]",a.x not < b.x or a.z > b.z and b.x > c.x or b.y not < c.y or  and c.x =  38110 and c.z =  1281
"0.8699865,0.0,0.0,0.49673882,-1.0276952,-1.623022,0.16818014,1.3771998,-1.0276952,0.27630204,-0.803258,1.296188,0.33096007,1.524994,1.296188,0.059918094,1.3771998,1.296188,2.5101514,-1.0459348,-0.051217794,-1.0459348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.5596,"[106, 10, 54, 63, 99, 4]",a.x not < b.x or a.z > b.z and b.x > c.x or b.y not < c.y or  and c.x =  38110 and c.y = d.y or c.z =  1281 and d.x <  52547 and d.y = e.y or d.z =  14836 and e.x > f.x or e.y = f.y or e.z = f.z and f.x =  54019 and f.z =  8596
"0.8699865,0.0,0.0,0.49673882,-1.0276952,-1.623022,0.16818014,1.3771998,-1.0276952,0.27630204,-0.803258,1.296188,0.33096007,1.524994,1.296188,0.059918094,1.3771998,1.296188,0.5205285,-1.0459348,-0.051217794,0.30132043,-0.803258,-0.85568976,0.32754683,-0.17412886,2.5101514,-0.051217794,-0.85568976,0.37492523,-0.97046983,0.0,0.0,0.0",1.880624888,"[106, 10, 54, 63, 99, 4, 61, 67, 44]",a.x not < b.x or a.z > b.z and b.x > c.x or b.y not < c.y or  and c.x =  38110 and c.y = d.y or c.z =  1281 and d.x <  52547 and d.y = e.y or d.z =  14836 and e.x > f.x or e.y = f.y or e.z = f.z and f.x =  54019 and f.z =  8596 and g.x =  58047 and g.y >  93110 and g.z =  3819 and h.x >  83454 and h.y = i.y or h.z =  6612 and i.x >  25912 and 
"-1.3952413,0.0,0.0,-0.28806734,-0.97046983,1.5809183,-0.28183728,1.5809183,-0.8551928,1.2855133,1.524994,-0.8450524,-0.28183728,-1.0459348,0.9120824,-0.97046983,1.8333403,0.011893499,-0.8450524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.46460275,"[24, 19, 8, 75, 8]",a.y <  99412 and a.z not = b.z and b.y > c.y or b.z not = c.z and c.x <  4320 and c.y <  80489 and c.z > d.z and d.x =  52255 and d.y >  8195 and d.z < e.z and e.z <  12590
"-1.3952413,0.0,0.0,-0.28806734,-0.97046983,1.5809183,-0.28183728,1.5809183,-0.8551928,1.2855133,1.524994,-0.8450524,-0.28183728,-1.0459348,0.9120824,-0.31161597,1.8333403,0.011893499,-0.8450524,0.37492523,-0.803258,1.524994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.51400525,"[24, 19, 8, 75, 8, 74]",a.y <  99412 and a.z not = b.z and b.y > c.y or b.z not = c.z and c.x <  4320 and c.y <  80489 and c.z > d.z and d.x =  52255 and d.y >  8195 and d.z < e.z and e.y not = f.y or e.z <  12590 and f.y =  5292 and f.z <  2227
"-1.3952413,0.0,0.0,-0.28806734,-0.97046983,1.5809183,-0.28183728,1.5809183,-0.8551928,1.2855133,1.524994,-0.8450524,-0.28183728,-1.0459348,0.9120824,-0.31161597,1.8333403,0.011893499,0.059918094,0.37492523,-0.803258,-2.9856343,-0.051217794,-0.85568976,1.524994,1.8333403,1.524994,1.8333403,0.0,0.0,0.0,0.0,0.0,0.0",2.18168925,"[24, 19, 8, 75, 8, 74, 4, 73]",a.y <  99412 and a.z not = b.z and b.y > c.y or b.z not = c.z and c.x <  4320 and c.y <  80489 and c.z > d.z and d.x =  52255 and d.y >  8195 and d.z < e.z and e.y not = f.y or e.z <  12590 and f.y =  5292 and f.z <  2227 and g.x =  321 and g.y >  86437 and  and h.y <  14274 and 
"-1.3952413,0.0,0.0,-0.28806734,-0.97046983,1.5809183,-0.28183728,1.5809183,-0.8551928,1.2855133,1.524994,-0.8450524,-0.28183728,-1.0459348,0.9120824,-0.31161597,1.8333403,0.011893499,0.059918094,0.37492523,-0.803258,-2.9856343,-0.051217794,-0.85568976,0.49673882,1.8333403,1.524994,1.8333403,0.37492523,2.5101514,1.8333403,0.0,0.0,0.0",2.401231425,"[24, 19, 8, 75, 8, 74, 4, 73, 10]",a.y <  99412 and a.z not = b.z and b.y > c.y or b.z not = c.z and c.x <  4320 and c.y <  80489 and c.z > d.z and d.x =  52255 and d.y >  8195 and d.z < e.z and e.y not = f.y or e.z <  12590 and f.y =  5292 and f.z <  2227 and g.x =  321 and g.y >  86437 and  and h.y <  14274 and  and 
"-1.8421305,0.0,0.0,0.0,-0.8551928,-0.051217794,-0.97046983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.060048402,[68],a.y =  72733 and 
"-1.8421305,0.0,0.0,0.8699865,-0.8551928,-0.051217794,0.33096007,-0.8551928,2.5101514,0.77608126,-0.8450524,-0.8450524,0.7614305,-0.8450524,1.5809183,1.524994,0.9120824,1.5809183,-0.17412886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.006478,"[68, 106, 99, 40, 49]",a.x > b.x or a.y =  72733 and a.z < b.z and b.y = c.y or b.z = c.z and c.x <  75398 and c.z < d.z and d.x <  73689 and d.y <  42213 and  and e.x >  84167 and e.y <  90544 and e.z >  7269
"0.49673882,0.0,0.0,0.0,0.9120824,2.5101514,1.5809183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.813469973,[10],a.x >  40722 and a.z <  6143
"0.49673882,0.0,0.0,-0.28183728,-0.97046983,1.296188,0.74101853,-0.97046983,1.5809183,-0.803258,1.3771998,-0.051217794,-1.623022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.595325,"[10, 8, 64]",a.x < b.x or a.y = b.y or a.z =  14652 and b.z =  12879 and c.y =  84107 and 
"0.49673882,0.0,0.0,-0.28183728,-0.97046983,1.296188,0.74101853,-0.97046983,1.5809183,0.43176526,1.3771998,-0.051217794,0.49673882,1.3771998,-0.85568976,-0.28183728,1.524994,-0.85568976,-1.8421305,-0.8551928,-0.8450524,1.3771998,0.011893499,-0.8450524,1.5809183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.13640358,"[10, 8, 64, 28, 10, 8, 68]",a.x < b.x or a.y = b.y or a.z =  14652 and b.z =  12879 and c.y =  84107 and c.z not > d.z and d.x > e.x or d.y >  55158 and d.z = e.z and e.x <  54152 and e.y >  35535 and e.z < f.z and f.x > g.x or f.y <  77314 and f.z > g.z and g.y <  13713 and g.z <  4583
"0.49673882,0.0,0.0,-0.28183728,-0.97046983,1.296188,0.74101853,-0.97046983,1.5809183,0.43176526,1.3771998,-0.051217794,0.49673882,1.3771998,-0.85568976,-0.28183728,1.524994,-0.85568976,-1.8421305,-0.8551928,-0.8450524,-1.3952413,0.011893499,-0.8450524,0.90536624,1.3771998,1.5809183,1.3771998,1.296188,1.3771998,-1.623022,0.0,0.0,0.0",3.20431233,"[10, 8, 64, 28, 10, 8, 68, 24, 69]",a.x < b.x or a.y = b.y or a.z =  14652 and b.z =  12879 and c.y =  84107 and c.z not > d.z and d.x > e.x or d.y >  55158 and d.z = e.z and e.x <  54152 and e.y >  35535 and e.z < f.z and f.x > g.x or f.y <  77314 and f.z > g.z and g.x not = h.x or g.y <  13713 and g.z <  4583 and h.x > i.x or h.z > i.z and 
"-0.28806734,0.0,0.0,0.059918094,0.9120824,0.37492523,1.2855133,-0.85568976,-0.17412886,0.27630204,-1.623022,1.8333403,0.059918094,0.011893499,-0.17412886,0.059918094,-1.0459348,-1.0276952,0.49673882,1.8333403,-0.803258,-0.28183728,0.9120824,1.8333403,1.5809183,-1.623022,-0.803258,0.9120824,0.0,0.0,0.0,0.0,0.0,0.0",3.521842837,"[19, 4, 75, 63, 4, 4, 10, 8]",a.y < b.y or a.z > b.z and b.x >  47791 and  and c.x not > d.x or c.z < d.z and d.x not = e.x or d.y >  918 and d.z =  246 and e.y not < f.y or e.z >  13990 and f.z =  6526 and g.x >  62664 and g.z <  14538 and h.y =  96967 and h.z >  495
"-0.28806734,0.0,0.0,0.059918094,0.9120824,0.37492523,1.2855133,-0.85568976,-0.17412886,0.27630204,-1.623022,1.8333403,0.059918094,0.011893499,-0.17412886,0.059918094,-1.0459348,-1.0276952,0.49673882,1.8333403,-0.803258,-0.28183728,0.9120824,1.8333403,0.059918094,-1.623022,-0.803258,-0.49827766,2.5101514,0.9120824,-0.8551928,-1.623022,-0.803258,0.9120824",4.311064118,"[19, 4, 75, 63, 4, 4, 10, 8, 4, 105]",a.y < b.y or a.z > b.z and b.x >  47791 and  and c.x not > d.x or c.z < d.z and d.x not = e.x or d.y >  918 and d.z =  246 and e.y not < f.y or e.z >  13990 and f.z =  6526 and g.x >  62664 and g.z <  14538 and h.x not > i.x or h.y =  96967 and h.z >  495 and i.y >  31247 and i.z > j.z and j.y =  41141 and j.z >  12867
"0.30132043,0.0,0.0,0.0,1.8333403,1.3771998,-0.85568976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.897789082,[67],
"0.30132043,0.0,0.0,-0.5160239,1.8333403,1.3771998,0.7614305,2.5101514,-1.0459348,2.5101514,1.8333403,0.9120824,-0.803258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.91775,"[67, 71, 49]", and b.x = c.x or b.y =  85541 and b.z = c.z and c.y >  94228 and c.z =  8427
"0.30132043,0.0,0.0,-0.5160239,1.8333403,1.3771998,0.7614305,2.5101514,-1.0459348,-0.095927425,1.8333403,0.9120824,-0.803258,0.011893499,-0.8450524,1.5809183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.059275,"[67, 71, 49, 65]", and b.x = c.x or b.y =  85541 and b.z = c.z and c.y >  94228 and c.z =  8427 and d.z <  1384
"-0.49827766,0.0,0.0,-1.3952413,-1.0276952,1.3771998,0.49673882,1.524994,0.011893499,-0.85568976,0.9120824,1.8333403,1.3771998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.1152775,"[105, 24, 10]",a.x not < b.x or a.y > b.y or a.z > b.z and b.x <  7939 and b.y not = c.y or b.z >  1755 and 
"2.1877804,0.0,0.0,0.0,-0.803258,-1.0276952,-0.97046983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.99177929,[47],a.x =  30662 and 
"0.16818014,0.0,0.0,-0.9740924,0.37492523,0.9120824,0.33096007,1.3771998,1.3771998,0.28999132,-1.0459348,2.5101514,-1.3952413,0.011893499,1.524994,-0.76687014,1.5809183,1.8333403,-0.8551928,-1.0276952,-0.17412886,-1.0276952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.037093075,"[54, 66, 99, 98, 24, 59]",a.x < b.x or a.y >  84683 and a.z < b.z and b.x > c.x or b.y > c.y or  and c.x =  68275 and c.z >  14610 and d.x not = e.x or d.y <  83731 and d.z =  6078 and e.x <  45871 and  and f.y >  28039 and 
"0.16818014,0.0,0.0,-0.9740924,0.37492523,0.9120824,0.33096007,1.3771998,1.3771998,0.28999132,-1.0459348,2.5101514,-1.3952413,0.011893499,1.524994,-0.76687014,1.5809183,1.8333403,0.32754683,-1.0276952,-0.17412886,-1.0276952,-0.803258,1.524994,-1.623022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.051314575,"[54, 66, 99, 98, 24, 59, 44]",a.x < b.x or a.y >  84683 and a.z < b.z and b.x > c.x or b.y > c.y or  and c.x =  68275 and c.z >  14610 and d.x not = e.x or d.y <  83731 and d.z =  6078 and e.x <  45871 and  and f.x not < g.x or f.y >  28039 and f.z not < g.z and g.x =  75123 and g.y <  27700 and 
"0.16818014,0.0,0.0,-0.9740924,0.37492523,0.9120824,0.33096007,1.3771998,1.3771998,0.28999132,-1.0459348,2.5101514,-1.3952413,0.011893499,1.524994,-0.76687014,1.5809183,1.8333403,0.32754683,-1.0276952,-0.17412886,-0.28183728,-0.803258,1.524994,0.26752952,1.8333403,-0.8551928,1.3771998,1.5809183,-1.623022,0.37492523,0.0,0.0,0.0",2.117606138,"[54, 66, 99, 98, 24, 59, 44, 8, 88]",a.x < b.x or a.y >  84683 and a.z < b.z and b.x > c.x or b.y > c.y or  and c.x =  68275 and c.z >  14610 and d.x not = e.x or d.y <  83731 and d.z =  6078 and e.x <  45871 and  and f.x not < g.x or f.y >  28039 and f.z not < g.z and g.x =  75123 and g.y <  27700 and  and h.y > i.y or h.z > i.z and i.x <  13705 and 
"-0.28183728,0.0,0.0,0.49673882,1.8333403,-0.8450524,0.38047302,-0.803258,-0.8450524,-0.5111429,-0.8551928,1.5809183,0.059918094,1.524994,-0.8450524,-1.0459348,1.5809183,-0.051217794,-1.0459348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0,"[8, 10, 52, 14, 4]",a.y <  10503 and a.z > b.z and b.x =  69061 and b.y <  6249 and b.z not > c.z and c.x > d.x or  and d.x <  6369 and d.y <  75463 and d.z =  6668 and e.x <  16734 and e.y =  14554 and e.z =  6429
"-0.28183728,0.0,0.0,0.49673882,1.8333403,-0.8450524,0.38047302,-0.803258,-0.8450524,-0.5111429,-0.8551928,1.5809183,0.059918094,1.524994,-0.8450524,-0.28806734,1.5809183,-0.051217794,-1.0459348,-1.0459348,-0.8450524,1.5809183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.0559375,"[8, 10, 52, 14, 4, 19]",a.y <  10503 and a.z > b.z and b.x =  69061 and b.y <  6249 and b.z not > c.z and c.x > d.x or  and d.x <  6369 and d.y <  75463 and d.z =  6668 and e.x <  16734 and e.y =  14554 and e.z =  6429 and f.x =  23821 and f.y <  58784 and f.z <  3153
"0.059918094,0.0,0.0,0.60311306,1.3771998,2.5101514,-0.095927425,1.8333403,-0.803258,0.7614305,-0.051217794,1.5809183,-0.095927425,1.8333403,1.524994,0.059918094,-0.051217794,-1.623022,0.32754683,2.5101514,0.011893499,-1.0459348,1.3771998,1.5809183,-1.0459348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.55632835,"[4, 16, 65, 49, 65, 4, 44]",a.x > b.x or a.y = b.y or a.z not = b.z and b.y =  26386 and b.z <  12583 and c.z =  6528 and d.y <  1241 and d.z not = e.z and e.y not > f.y or e.z < f.z and f.x = g.x or f.y not = g.y or f.z =  12127 and g.y <  1315 and g.z =  4042
"0.49673882,0.0,0.0,0.16818014,1.5809183,2.5101514,-0.28183728,-0.051217794,-0.8551928,0.38047302,1.3771998,-0.97046983,-0.5918262,1.5809183,1.3771998,-1.0276952,-0.8450524,-0.8551928,1.296188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.76390775,"[10, 54, 8, 52, 53]",a.x <  67183 and a.y = b.y or a.z <  13042 and b.x =  12680 and b.y > c.y or b.z not = c.z and c.x > d.x or c.y < d.y or c.z > d.z and d.y > e.y or  and e.x <  57708 and 
"0.49673882,0.0,0.0,0.16818014,1.5809183,2.5101514,-0.28183728,-0.051217794,-0.8551928,0.38047302,1.3771998,-0.97046983,-0.5918262,1.5809183,1.3771998,0.059918094,-0.8450524,-0.8551928,0.90536624,1.8333403,1.296188,2.1877804,-0.051217794,0.011893499,-0.28183728,1.524994,-0.8551928,-0.49827766,-1.0459348,0.9120824,0.9120824,0.9120824,1.296188,-1.623022",2.21114892,"[10, 54, 8, 52, 53, 4, 69, 47, 8, 105]",a.x <  67183 and a.y = b.y or a.z <  13042 and b.x =  12680 and b.y > c.y or b.z not = c.z and c.x > d.x or c.y < d.y or c.z > d.z and d.y > e.y or  and e.x <  57708 and e.z = f.z and f.y = g.y or f.z =  9456 and g.x =  86176 and g.y not = h.y or g.z not = h.z and h.x <  11814 and h.y > i.y or h.z >  10439 and i.x =  28277 and i.y >  52495 and  and j.x >  12506 and 
"0.49673882,0.0,0.0,0.16818014,2.5101514,-0.803258,-0.28183728,1.5809183,-0.17412886,-0.28183728,-1.623022,2.5101514,-0.28183728,-1.0459348,2.5101514,0.9120824,1.3771998,2.5101514,-0.85568976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0,"[10, 54, 8, 8, 8]",a.x = b.x or a.y =  36472 and a.z not < b.z and b.x <  62762 and b.y >  57654 and  and c.y = d.y or c.z < d.z and d.x =  66091 and d.y = e.y or d.z >  1996 and e.z >  14181
"-0.28806734,0.0,0.0,2.3535924,-0.17412886,-0.8450524,-0.28183728,-0.803258,-0.051217794,0.9120824,-0.85568976,1.524994,1.8333403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.86825,"[19, 97, 8]",a.x >  46416 and a.y <  58682 and a.z >  2938 and b.x =  31122 and b.y =  97549 and b.z >  2889 and c.y <  42319 and 
"-0.28806734,0.0,0.0,2.3535924,-0.17412886,-0.8450524,-0.28183728,-0.803258,-0.051217794,0.90536624,-0.85568976,1.524994,0.28999132,1.296188,1.5809183,-0.59647053,-0.17412886,-0.17412886,0.7614305,-0.803258,1.3771998,0.27630204,0.37492523,0.9120824,0.7614305,1.8333403,1.5809183,0.33096007,2.5101514,-1.623022,-1.0459348,2.5101514,-0.17412886,-0.8450524",2.263858988,"[19, 97, 8, 69, 98, 100, 49, 63, 49, 99]",a.x >  46416 and a.y <  58682 and a.z >  2938 and b.x =  31122 and b.y =  97549 and b.z >  2889 and c.y <  42319 and  and d.x = e.x or d.y <  18510 and d.z >  2845 and e.x >  70013 and e.y >  96846 and  and f.x =  19798 and f.y > g.y or  and g.x < h.x or g.y >  64735 and  and h.y <  52841 and h.z < i.z and i.x = j.x or i.y not > j.y or i.z =  8734 and j.z <  9946
"0.38047302,0.0,0.0,0.26752952,0.011893499,1.3771998,1.2680243,-1.623022,-0.17412886,-0.8551928,-0.85568976,1.8333403,1.296188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.690275,"[52, 88, 13]",a.x not = b.x or  and b.x not > c.x or b.y >  10172 and b.z > c.z and 
"0.38047302,0.0,0.0,0.26752952,0.011893499,1.3771998,1.2680243,-1.623022,-0.17412886,0.32754683,-0.85568976,1.8333403,0.16818014,-1.0276952,-1.0276952,0.38047302,0.9120824,-0.85568976,-0.28183728,1.296188,-1.0459348,0.011893499,1.524994,-0.85568976,-1.0459348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.113365308,"[52, 88, 13, 44, 54, 52, 8]",a.x not = b.x or  and b.x not > c.x or b.y >  10172 and b.z > c.z and  and d.x not < e.x or d.y not < e.y or  and e.x >  51874 and e.z = f.z and f.x = g.x or f.y =  68799 and f.z not = g.z and g.x <  27453 and g.y >  34372 and g.z =  5818
"0.38047302,0.0,0.0,0.26752952,0.011893499,1.3771998,1.2680243,-1.623022,-0.17412886,0.32754683,-0.85568976,1.8333403,0.16818014,-1.0276952,-1.0276952,0.38047302,0.9120824,-0.85568976,-0.28183728,1.296188,-1.0459348,1.2855133,1.524994,-0.85568976,-1.0459348,1.524994,0.37492523,-0.051217794,0.0,0.0,0.0,0.0,0.0,0.0",2.127584333,"[52, 88, 13, 44, 54, 52, 8, 75]",a.x not = b.x or  and b.x not > c.x or b.y >  10172 and b.z > c.z and  and d.x not < e.x or d.y not < e.y or  and e.x >  51874 and e.z = f.z and f.x = g.x or f.y =  68799 and f.z not = g.z and g.x <  27453 and g.y >  34372 and g.z =  5818 and h.x <  72350 and h.z =  8877
"-0.28806734,0.0,0.0,0.059918094,-0.17412886,-0.803258,1.3771998,-1.0276952,-0.051217794,0.37492523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.405275,"[19, 4]",a.y =  41607 and a.z > b.z and 
"-0.28806734,0.0,0.0,0.059918094,-0.17412886,-0.803258,1.2680243,-1.0276952,-0.051217794,0.49673882,-1.623022,1.296188,0.49673882,1.8333403,0.37492523,0.059918094,0.011893499,1.296188,-0.051217794,-0.85568976,1.296188,0.37492523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0,"[19, 4, 13, 10, 10, 4]",a.y =  41607 and a.z > b.z and b.x not < c.x or b.z < c.z and c.x not > d.x or c.y = d.y or c.z > d.z and d.y < e.y or d.z =  6572 and e.y = f.y or e.z =  11077 and f.x >  47390 and 
"0.059918094,0.0,0.0,0.017894011,2.5101514,0.9120824,0.059918094,2.5101514,0.9120824,0.77608126,-1.0459348,-0.17412886,-0.31161597,1.3771998,1.296188,-0.051217794,1.5809183,-0.17412886,-0.051217794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.966805,"[4, 38, 4, 40, 74]",a.x = b.x or a.z <  2947 and b.x = c.x or b.y >  88301 and b.z <  2112 and c.x =  61802 and c.z > d.z and d.x > e.x or d.y = e.y or  and e.y >  95828 and e.z =  10206
"0.059918094,0.0,0.0,0.017894011,2.5101514,0.9120824,0.059918094,2.5101514,0.9120824,0.77608126,-1.0459348,-0.17412886,-0.31161597,1.3771998,1.296188,0.26752952,1.5809183,-0.17412886,-0.57502204,-0.051217794,1.8333403,2.1877804,-1.623022,-0.051217794,0.49673882,-0.85568976,-1.0459348,0.49673882,-0.8450524,1.524994,2.5101514,-1.623022,-0.8551928,-0.17412886",3.737256375,"[4, 38, 4, 40, 74, 88, 62, 47, 10, 10]",a.x = b.x or a.z <  2947 and b.x = c.x or b.y >  88301 and b.z <  2112 and c.x =  61802 and c.z > d.z and d.x > e.x or d.y = e.y or  and e.y >  95828 and e.z =  10206 and f.x =  62964 and  and g.x not > h.x or g.y =  59865 and g.z > h.z and h.x >  70787 and h.y =  34487 and h.z =  12430 and i.x <  45578 and i.y <  6674 and i.z = j.z and 
"-0.32683423,0.0,0.0,0.0,-1.623022,0.9120824,1.8333403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.846402862,[57],a.y >  1720 and 
"-0.32683423,0.0,0.0,-0.5918262,-1.623022,0.9120824,1.8333403,-1.0459348,0.9120824,-0.17412886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.175,"[57, 53]",a.y >  1720 and  and b.z >  10075
"-0.32683423,0.0,0.0,-0.5918262,-1.623022,0.9120824,0.90536624,-1.0459348,0.9120824,-0.76687014,-0.8551928,-1.623022,0.059918094,0.37492523,0.011893499,1.296188,-0.97046983,0.37492523,1.8333403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.234655,"[57, 53, 69, 59, 4]",a.y >  1720 and  and b.z >  10075 and c.x > d.x or c.z > d.z and d.x < e.x or d.y not = e.y or d.z = e.z and 
"-0.31161597,0.0,0.0,0.49673882,1.5809183,-0.803258,-0.28183728,1.5809183,-1.0276952,1.8333403,-1.0276952,1.8333403,-0.8450524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.37,"[74, 10, 8]",a.x <  38619 and a.z <  14733 and b.y not < c.y or  and c.z <  10021
"-0.31161597,0.0,0.0,0.49673882,1.5809183,-0.803258,-0.28183728,1.5809183,-1.0276952,-0.32683423,-1.0276952,1.8333403,-0.8450524,-0.8450524,-1.623022,-0.97046983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.812,"[74, 10, 8, 57]",a.x <  38619 and a.z <  14733 and b.y not < c.y or  and c.x not < d.x or c.z <  10021 and 
"-0.31161597,0.0,0.0,0.49673882,1.5809183,-0.803258,-0.28183728,1.5809183,-1.0276952,-0.32683423,-1.0276952,1.8333403,0.49673882,-0.8450524,-1.623022,-0.97046983,-1.0459348,0.9120824,-0.803258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0,"[74, 10, 8, 57, 10]",a.x <  38619 and a.z <  14733 and b.y not < c.y or  and c.x not < d.x or c.z <  10021 and d.z < e.z and e.x =  51082 and e.y >  21945 and e.z =  9500
